Smiles,gcnscore
Cc1ccc(C(=O)N(Cc2cccc(F)c2)c2ccc(CC(=O)NC[C@@H]3CCCO3)cc2)cc1,-9.403627395629883
COCC(=O)N[C@@H]1CCC12CCN(C(=O)c1cnc(C)cn1)CC2,-6.942040920257568
O=C(NCc1cccnc1)c1ccc(CN2CC(=O)N3CSC[C@H]3C2=O)cc1,-9.065086364746094
COCCNC(=O)[C@@]1(F)CCCN(C(=O)c2nn(C)c3ccccc23)C1,-7.60490083694458
CCCC[C@@]1(C)NC(=S)N(c2ccc(Cl)cc2)N1,-7.054942607879639
Cn1c(CCc2ccc(NC(=O)c3cc(-c4cccs4)n[nH]3)cc2)nc2ccccc21,-8.144866943359375
Cc1ccc(Cn2c(=O)n(-c3ccc(CC(=O)NCC(C)C)cc3)c(=O)c3ccccc32)cc1,-7.41121244430542
O=C(NCCc1noc(C2CC2)n1)NC1CCCC1,-6.20203161239624
COC(=O)c1[nH]c(C)c(C(=O)[C@@H](C)N(CC2CC2)C(=O)C2CCC2)c1C,-6.275950908660889
O=C(NC1CCCCC1)N1CCC(F)(C(=O)NCc2ccncc2)CC1,-6.584665775299072
Cc1ccc(N2CC[C@@H](NC(=O)NCc3ccccc3)C2=O)cc1C,-8.065483093261719
CC(=O)Nc1ccc(C2(C(=O)N3CCCCC3)CCC2)cc1,-7.828885078430176
CCn1nccc1C(=O)N1CCC(N2C(=O)[C@H](O)C23CCCCC3)CC1,-6.273918151855469
CCCNC(=O)N(C)CC(=O)N1N=C(c2ccccc2Cl)C[C@@H]1c1ccccc1F,-7.8458638191223145
CC[NH+]1CCC2(CC1)OC(=O)C(C)=C2C(=O)NCCC[N@@H+]1CCCC[C@H]1C,-9.145387649536133
Cc1c[nH+]c(CCNC(=O)C2CC=CC2)n1C1CCCCC1,-5.571834087371826
CC(=O)N1CCC(Cc2ccc(C(=O)NCCc3c(C)nn(C)c3C)cc2)CC1,-8.589624404907227
O=C(NC1CCN(c2ccccc2C(=O)N2CC[NH+](C3CCCCCC3)CC2)CC1)c1cccc(F)c1,-8.13760757446289
CC(C)C(=O)N1CCC[C@@H]1COc1ccc(C(=O)NC2CC2)cc1,-7.686323165893555
O=C(NCC1CC1)c1cn(CC[C@@H]2CCCCN2C(=O)CC2CCCCC2)nn1,-6.593667984008789
O=C(NC1CCCC1)c1ccc2c(c1)N(Cc1ccc(Cl)cc1)C(=O)c1ccccc1[S@]2=O,-7.382248878479004
Cc1cc(C)cc(NC(=O)CN2C(=O)CN(C)C(=O)c3ccccc32)c1,-6.839364528656006
CCc1cccc(NC(=O)C2=C(C)C(=O)O[C@]23CC[C@@H](C)CC3)c1,-7.783353328704834
CC(C)CNC(=O)CN1C(=O)CS[C@H](c2ccc(F)cc2F)c2c(-c3ccccc3)nn(C)c21,-7.635096549987793
O=C(Nc1ccc2[nH]c(C(=O)NCc3ccncc3)cc2c1)c1ccc(F)cc1,-7.980045318603516
CCN1C(=O)N[C@@H](c2ccccc2C(F)(F)F)C2=C1CN([C@H](C)C(=O)N1CCOCC1)C2=O,-8.209447860717773
O=C(NC1CC1)C1(F)CC[NH+](Cc2ccccc2)CC1,-6.341245174407959
CC[C@@H](C)NC(=O)N1CCC2(CCC([N@H+]3CCc4ccccc4C3)CC2)CC1,-8.457878112792969
O=C(NC1CC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CC[N@@H+](CCc3ccccc3)C[C@@H]12,-9.402679443359375
O=C(NCCC[NH+]1CCCC1)[C@@H]1CCCN(c2ncc(-c3ccc(F)cc3)cn2)C1,-9.125606536865234
CNC(=O)[C@H]1C[N@@H+](C)C[C@@H]1NC(=O)COc1ccccc1OC,-7.130759239196777
O=C(CN1C(=O)CCSc2ccccc21)NCCCSC1CCCCC1,-7.15030574798584
CC[C@]1(C)CC(=O)c2c(ccc3oc(C(=O)N[C@H]4CCC[C@@H](C)[C@H]4C)c(C)c23)O1,-7.104201793670654
CC(C)[C@@H](NC(=O)[C@H]1CC[C@H](C)CC1)C(=O)NC1CC[NH+](Cc2ccccc2)CC1,-7.015160083770752
Cn1nc(C(=O)NCc2cccnc2)c2c1CN(C(=O)CC1CCCCC1)C2,-7.637269973754883
Cc1nn(CC(=O)Nc2ccc(N3CCCC3)cc2)c(=O)c2ccccc12,-6.382399559020996
O=C(NC1CC1)c1csc(NC2CCCC2)n1,-5.8124775886535645
CN(C)c1ccc(NC(=O)C[NH+]2CCN(CC(=O)Nc3ccccc3Cl)CC2)cc1,-8.171112060546875
COCCn1c(C)cc(C(=O)N2CCC3(CC[C@H]3O)CC2)c1C,-6.338159084320068
O=C(NCC1CCN(c2cc(-c3cccnc3)n[nH]2)CC1)c1ccc2ccccc2n1,-7.990312099456787
CC(=O)NCCc1csc(C2CCN(C(=O)[C@@H]3CCCO3)CC2)n1,-7.882363319396973
CC(C)C[N@@H+](C1CCOCC1)C1CN(C(=O)c2cc[nH]n2)C1,-6.5576491355896
CC(=O)N1CCC([N@H+]2CC(F)(F)C[C@H]2CO)CC1,-8.342317581176758
O=C(c1cc(-c2cccnc2)n[nH]1)N1CCC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,-7.886407375335693
C[C@@H]1C[C@@H](C)C[NH+](CCCN2C(=O)c3ccc(-c4ccco4)n3C[C@]2(C)C(=O)NC2CCCCCC2)C1,-7.468358516693115
O=C(c1ccc(CC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1)N1CCCC1,-7.768682956695557
CSc1ccc(CCNC(=O)[C@H](c2ccccc2)N2Cc3ccccc3C2=O)cc1,-9.511716842651367
Cc1ncc(C(=O)NCc2cccc(C(=O)[O-])c2)c(C2CC[NH+](CC3CCCCC3)CC2)n1,-6.979285717010498
Cc1ccc(N2CC[NH+](Cc3ccc(C(=O)NCC(C)C)o3)CC2)cc1,-7.482401371002197
CC(C)CCN1C[C@@H](C(=O)NC2CCCCC2)CC1=O,-5.867521286010742
O=C(NCCc1ccccc1)c1cccc(CSc2ccc(-c3ccc(F)cc3)nn2)c1,-10.17702865600586
Cc1cc(C)c2nc(N3CCC[C@@H](C(=O)NCCC4=CCCCC4)C3)sc2c1,-8.272125244140625
N#Cc1ccc(C(=O)N2CCC3(CC2)NC(=O)N(Cc2ccccc2)C3=O)cc1,-7.255631923675537
CC(C)(C)NC(=O)N1CCC[C@H](c2nc(CCOCC3CC3)no2)C1,-7.520347595214844
CC(C)CN1C(=O)CC[C@@H](C(=O)NCCC[NH+]2CCN(c3ccc(F)cc3)CC2)[C@H]1C,-7.8876633644104
CNC(=O)[C@H]1C[C@H](Oc2ccccc2)CN1C(C)=O,-7.515791893005371
CC(C)CC[N@@H+](C)C1CCN(C(=O)Nc2ccccc2)CC1,-6.934476375579834
Cc1ccc(NC(=O)N[C@H]2CCCC[C@H]2NC(=O)c2csc(COc3ccccc3F)n2)cc1C,-8.285787582397461
Cc1ccc(NC(=O)N(C)CCc2noc(-c3ccc(C(=O)N4CCCC4)cc3)n2)c(C)c1,-8.357917785644531
Cc1[nH]c(C(=O)N2CCC(CC(=O)NCCC[N@@H+](C)C3CCCCC3)CC2)c(C)c1C,-6.919700622558594
CCCCC(=O)Nc1cc(C(=O)[O-])ccc1N1CCC[C@@H](C[NH+]2CCCC2)C1,-6.667199611663818
COC(=O)c1cc2ccsc2n1CC(=O)NCCC(C)C,-6.599536418914795
CC[NH+](CC)CCNC(=O)[C@H](C)N1C(=O)CCn2nc(C)cc21,-5.7432637214660645
Cc1nc(CC(=O)Nc2ccc(N3CCOCC3)cc2)cs1,-7.160409927368164
CC(C)N1C(=O)C2(CCCC2)[C@@H]1C(=O)NCCc1nc2ccccc2n1C,-7.486884117126465
C[C@@H]([NH2+]CC[C@H](c1ccccc1)[C@H]1CCOC(C)(C)C1)c1ccccc1,-7.7998046875
CCc1ccc([C@H](C)NC(=O)c2ccc(-c3nccnc3N3CCCC3)cc2)cc1,-8.56479263305664
CC(C)CCNC(=O)c1ccc(N2CCc3ccccc32)s1,-7.2383036613464355
OC[C@@]12CC[N@H+](Cc3cc(Br)ccc3F)C[C@@H]1CN(Cc1ccccc1)C2,-8.451290130615234
CC(C)CC(=O)NC1CCN(c2ccccc2C(=O)N2CCN(C(=O)[C@@H]3CCCO3)CC2)CC1,-7.556836128234863
Cc1cc(OCC(=O)NCc2ccccc2)nc(N2CCCC2)n1,-7.805159568786621
CCCC(=O)NCCCc1nc2ccccc2n1CC(C)C,-7.164512634277344
C[C@@H](CCc1ccccc1)NC(=O)c1ccc(-c2ccc(Oc3ccccc3)cc2)s1,-10.577718734741211
Cc1cc(C)c2c(n1)SCCN2C(=O)Nc1ccc(C(=O)NCCCN2CCCC2=O)cc1,-7.3221755027771
O=C(NC1CCCCCC1)c1cccc(Cl)c1,-6.802750110626221
COc1ccc2c(c1)NC1(CCN(C(=O)C3CCCCC3)CC1)c1cccn1-2,-7.512508869171143
O=C(CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)NCCc1ccccc1Cl,-8.915721893310547
O=C(NC1CC1)[C@@H]1CC(=O)N(C2C[NH+](C3CCCCCC3)C2)C1,-5.1746344566345215
Cc1cc(C)cc(OCc2nc(C(=O)N[C@H]3CC[C@@H](NC(=O)Nc4ccccc4C(F)(F)F)CC3)cs2)c1,-9.31842041015625
O=C(NCCC[NH+]1CCN(c2ccccc2)CC1)C1CCN(c2[nH]c3ccccc3[nH+]2)CC1,-8.048982620239258
O=C(CN1C(=O)[C@@H]2CCCCN2c2ccc(C(=O)N3CCCC3)cc21)Nc1ccc(F)cc1,-7.17097282409668
CNC(=O)N1CCC([C@@H]2CCN(C(=O)C3(c4ccc(OC)cc4)CC3)C2)CC1,-8.04823112487793
CCN1CCN(C(=O)C[C@H](c2cc(C)ccc2F)c2c[nH]c3ccccc23)CC1,-8.084613800048828
O=C(Nc1cccc(Cl)c1)c1ccc(-c2cnc(N3CCCC3)nc2)cc1,-8.113252639770508
O=C(Nc1ccc(N2CCN(C(=O)Nc3ccccc3F)CC2)c(C(=O)N2CCCCC2)c1)c1ccccc1,-7.770675182342529
CNC(=O)N1CCC([C@H]2CC[N@@H+](C3CC[NH+](CCc4ccccc4)CC3)C2)CC1,-8.107022285461426
CCN1C(=O)[C@](C)(C(=O)NC2CCCCCC2)Oc2cccnc21,-6.5030903816223145
COc1ccc(CNc2ncc(C(=O)[O-])c(C(C)C)n2)cc1,-5.486108303070068
CN(CCc1ccncc1)C(=O)c1ccc(N2CC[NH2+][C@@H](c3ccccc3)C2)nc1,-8.502352714538574
CCn1cc(C[NH+]2CCC3(CC[C@@H]3O)CC2)c(C)n1,-6.265228271484375
COc1cccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)Nc3ccccc3Cl)c2)c1,-8.294981002807617
O=C([O-])C1CCN(C(=O)N2C[C@H]3C[C@@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.612378120422363
O=C(NC1CC[NH+](Cc2ccccc2)CC1)c1ccc(Nc2ccc(-c3cccc(F)c3)nn2)cc1,-10.623794555664062
CC(C)CN1C(=O)c2cccn2C[C@@H]1C(=O)NCC[N@H+](C)C1CCCCC1,-6.669976234436035
CCOC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccc(C)cc1C,-5.610654354095459
Cc1ccc(CNC(=O)NCCC[NH+]2CCN(c3cc(C)ccc3C)CC2)cc1,-7.9027910232543945
CC(C)CNC(=O)CCc1ccnc(N2CCCC2)c1,-6.790145397186279
O=C(NC1CCCCC1)N1CCN(Cc2nc3cccnc3n2-c2ccccc2)CC1,-7.4494194984436035
Cc1cccc(NC(=O)N2CCN(c3nc4cccnc4s3)CC2)c1,-7.885875701904297
C[C@@]1(c2noc(C3CCOCC3)n2)CCCN(C(=O)c2ccc3cc[nH]c3c2)C1,-8.150238037109375
O=C(N[C@H]1CCCN(c2cc(-c3ccc(F)cc3)[nH]n2)C1)c1ccc2[nH]cnc2c1,-8.879276275634766
CCCNC(=O)N1C[C@@H]2CN(C(=O)c3ccccc3)C[C@]2(C(=O)N(C)C)C1,-8.487678527832031
Cc1ccc(OCC(=O)NC2CCCCCC2)c(-n2cnnc2)c1,-7.093496799468994
Cc1ccc(NC(=O)Nc2ccc(CCc3nc4ccccc4n3C)cc2)cc1F,-8.193330764770508
c1cc(C[NH+]2CCCC2)ccc1CC1CC[NH2+]CC1,-7.710557460784912
CC(C)C(=O)Nc1c(C(=O)N2CCN(c3ccccc3)CC2)oc2ccccc12,-7.779540061950684
CCc1ccc2c(c1)[C@H]1OCC[C@H]1[C@H](c1cc(Br)ccc1OC)N2,-7.992966175079346
NC(=O)[C@@H]1C[C@H](Oc2cccnc2)CN1C(=O)CC1CCCCC1,-6.2770843505859375
O=C(NC1CCCCC1)N1CCCCC[C@H]1c1ccccc1Cl,-7.366628170013428
O=C(CCC1CCN(C(=O)c2ccccc2)CC1)NCCCN1CCCC1=O,-7.034356594085693
Cc1nc2ccccc2n(Cc2ccc(C(=O)NCCC[N@@H+](C)C3CCCCC3)cc2)c1=O,-8.430549621582031
CSCC[C@H](NC(=O)c1ccoc1C)C(=O)[O-],-5.852388858795166
Cc1ccc(CNC(=O)c2cnn3c4c(cnc23)C[C@@H](C)CC4)cc1,-7.98696231842041
CCC(C)(C)C(=O)N1CCC[C@H](c2nc(CCNC(=O)C3CC3)cs2)C1,-9.360157012939453
