FP_type,split_type,type,num_of_compounds,alpha,rmse,r2,mae
ECFP4,random,tr,175,49.05017409211004,1.0642142921886408,0.2331335603195407,0.8343960099937979
ECFP4,random,va,175,49.05017409211004,1.5915268202887434,-0.12181268941028156,1.1383949713505244
ECFP4,random,te,175,49.05017409211004,1.2165798587185683,0.025855118933814647,1.030620791413538
