FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,700,0.09737943923087695,0.995209466438094,0.09619657883498507,0
ECFP4,random,va,700,1.0197541004667028,0.36875941728181183,0.7979063865228812,0
ECFP4,random,te,700,1.079127970237285,0.47005270768918295,0.7687094022677085,0
ECFP4,random,tr,700,0.09812959743191316,0.9953658080313565,0.09650266689688257,1
ECFP4,random,va,700,1.2282781577237418,0.03872503390349202,0.837130581616911,1
ECFP4,random,te,700,1.2032308561184286,0.027012921133607315,0.9258382554844202,1
ECFP4,random,tr,700,0.0981027900196433,0.994941550766995,0.09635729929558488,2
ECFP4,random,va,700,1.1257743480428826,0.39317046032170866,0.8566960788308252,2
ECFP4,random,te,700,1.4059530150738921,0.11298601407402187,1.0182497253579115,2
ECFP4,random,tr,700,0.09824108337990442,0.9952271195011988,0.09695698460767321,3
ECFP4,random,va,700,1.089959593012522,0.3418816212516619,0.8447242972360037,3
ECFP4,random,te,700,1.1630850813313498,0.20650497771476994,0.8747909990265065,3
ECFP4,random,tr,700,0.09833708895630283,0.9949729571479343,0.0968237021084691,4
ECFP4,random,va,700,1.5133460494726707,0.13733687075093548,1.0226551734124036,4
ECFP4,random,te,700,1.054519234114306,0.30594263735125626,0.8013229905530384,4
ECFP4,random,tr,700,0.09682443121402716,0.9952822548665897,0.09516748348030882,5
ECFP4,random,va,700,1.1682517210866983,0.37607658436231894,0.7758736577236961,5
ECFP4,random,te,700,0.8756393572585622,0.49664327678788955,0.69013514866433,5
ECFP4,random,tr,700,0.09825230379889634,0.995052460937006,0.09669491961380013,6
ECFP4,random,va,700,1.29844843377199,0.2341256617511236,0.830467320962314,6
ECFP4,random,te,700,1.3399967731633944,0.03997755949251547,0.9138467477255422,6
ECFP4,random,tr,700,0.0971359561720438,0.9949947395250347,0.09573312461593333,7
ECFP4,random,va,700,1.047421578109416,0.35107153653465095,0.81658467312492,7
ECFP4,random,te,700,1.2494237213277886,0.4368906811182962,0.8947178998393611,7
ECFP4,random,tr,700,0.09873351600334852,0.9948417645557456,0.09733571721097606,8
ECFP4,random,va,700,1.217651721945541,0.3703853903891928,0.8629844088024715,8
ECFP4,random,te,700,1.052829581241733,0.5011206309776182,0.7733720402783091,8
ECFP4,random,tr,700,0.09820517539402392,0.9950767480420755,0.0966804760092352,9
ECFP4,random,va,700,1.191234477377423,0.27877804317732313,0.8721198915551279,9
ECFP4,random,te,700,0.9919100648273386,0.46746982866910447,0.7726925207781868,9
