rmse,mae,r2,type,split,model,seed
0.9978470574286791,0.7539502,0.4748475561067126,tr,random,gcn,0
1.1460054557297614,0.8700143,0.25167471313910417,va,random,gcn,0
1.2826570367874592,0.8806788,0.1426638694805319,te,random,gcn,0
0.961177981919313,0.7130753,0.5127351752905454,tr,random,gcn,1
1.1722864064628002,0.8821305,0.21695903194141009,va,random,gcn,1
1.3009906405523484,0.9131479,0.11798013146181752,te,random,gcn,1
0.9565513185971066,0.6978704,0.5174148693124584,tr,random,gcn,2
1.1816256435484946,0.8805244,0.20443278467933446,va,random,gcn,2
1.234039019479366,0.8631427,0.2064252379280198,te,random,gcn,2
1.1473960046454932,0.88256913,0.3056409918142461,tr,random,gcn,3
1.2646498514410531,0.9259939,0.08870789398579881,va,random,gcn,3
1.3394521691560046,0.9438591,0.06505844555321016,te,random,gcn,3
0.6703673680397586,0.5148969,0.7629810064456607,tr,random,gcn,4
1.2281582408027065,0.92039746,0.14053989562515368,va,random,gcn,4
1.448132377674867,0.94062704,-0.09281484734256118,te,random,gcn,4
1.0457729403218228,0.7912717,0.42319072621233067,tr,random,gcn,5
1.172308777952664,0.8702518,0.2169290731915109,va,random,gcn,5
1.366373746386117,0.9616627,0.027098103452883993,te,random,gcn,5
0.6878567333634734,0.5193504,0.7504524299149902,tr,random,gcn,6
1.1228627460299028,0.84723955,0.28159323764654054,va,random,gcn,6
1.3059245657845135,0.9570413,0.11127737500246315,te,random,gcn,6
0.8062636854799313,0.59207493,0.6571441123055043,tr,random,gcn,7
1.1640107316148396,0.88720554,0.22797555344056097,va,random,gcn,7
1.3477521779292727,0.9104172,0.0534356346848921,te,random,gcn,7
1.3047259205169346,0.9776932,0.10216604753726954,tr,random,gcn,8
1.2389553894466416,0.9345248,0.12536190117605417,va,random,gcn,8
1.4669850072582151,1.0246673,-0.12145378631211257,te,random,gcn,8
0.9814967203673314,0.7336017,0.4919164522275691,tr,random,gcn,9
1.1840557040404354,0.9006482,0.2011572071841211,va,random,gcn,9
1.371374074422211,0.9597891,0.019964187175166792,te,random,gcn,9
