FP_type,split_type,type,num_of_compounds,alpha,rmse,r2,mae
ECFP4,random,tr,350,6.846477037045461,0.772396520508453,0.6385805425513054,0.6068618281367923
ECFP4,random,va,350,6.846477037045461,1.211725654692927,0.18780361744953278,0.8310822399484034
ECFP4,random,te,350,6.846477037045461,1.3777125271592114,0.24291296002093032,1.030294199718953
