FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,875,0.5607386795494246,0.8292040496532993,0.4071120835203123,0
ECFP4,random,va,875,1.19095595546599,0.3931538439921801,0.9438854820551157,0
ECFP4,random,te,875,1.2899157674170822,0.06718500393565974,0.8798873440966833,0
ECFP4,random,tr,875,0.5508779777238045,0.8439772025743973,0.3932886515368373,1
ECFP4,random,va,875,1.489823127620774,-0.14482327392458139,1.0866185748584856,1
ECFP4,random,te,875,1.0671043170398442,0.15571572163354586,0.8223652935146362,1
ECFP4,random,tr,875,0.5633977489593185,0.8339946201630835,0.40575607061175634,2
ECFP4,random,va,875,1.273525432951766,0.23294927591108539,0.9459955733936399,2
ECFP4,random,te,875,1.1755357935527306,0.018557160870129707,0.8861549813938172,2
ECFP4,random,tr,875,0.5747780500501596,0.8181922021460607,0.4158473348474082,3
ECFP4,random,va,875,1.1327279577385214,0.38628247555350737,0.8626523403677627,3
ECFP4,random,te,875,1.3797974850998598,0.10954325193959247,1.0134114795132771,3
ECFP4,random,tr,875,0.5756708441408463,0.8179774001894875,0.39779385547529084,4
ECFP4,random,va,875,1.2949143337452051,0.21925714146640907,0.9910207602592592,4
ECFP4,random,te,875,1.2292635074508982,0.26541380055509634,0.9468567590278741,4
ECFP4,random,tr,875,0.5662554835314615,0.8305829142385828,0.4013870823806413,5
ECFP4,random,va,875,1.307243987332815,0.14662771923866325,0.9747080454030972,5
ECFP4,random,te,875,1.1929100308463871,0.11377083508790298,0.8897767237485613,5
ECFP4,random,tr,875,0.5738889690168395,0.8318703471061543,0.4075430437319075,6
ECFP4,random,va,875,1.2295458556651224,-0.15438883538630033,0.9427286335604234,6
ECFP4,random,te,875,1.2930739015334893,0.05850081515662142,0.964372337966653,6
ECFP4,random,tr,875,0.5571007444709887,0.8251670104894135,0.3997684126725962,7
ECFP4,random,va,875,1.2437159096116852,0.30318058631937617,0.945315528749845,7
ECFP4,random,te,875,1.4709246735335444,0.09658357158313391,1.0302811035326553,7
ECFP4,random,tr,875,0.5722790609635449,0.8292502557664595,0.41101655716925967,8
ECFP4,random,va,875,1.2095673079964544,-0.20715806635623735,0.9022537250490146,8
ECFP4,random,te,875,1.383657378410551,0.11903175202302696,1.0578186184296376,8
ECFP4,random,tr,875,0.595633631952368,0.8076285504059708,0.41368249503169047,9
ECFP4,random,va,875,1.2331387954084156,0.17872533497948784,0.9604861578243548,9
ECFP4,random,te,875,1.4017592315877234,0.06245857029846802,1.0604431987734155,9
