FP_type,split_type,type,num_of_compounds,max_depth,num_leaves,learning_rate,subsample,rmse,r2,mae
ECFP4,random,tr,1050,9,8,0.08888172943347736,1.0,0.8666240021607016,0.5901590488213598,0.6408156974793018
ECFP4,random,va,1050,9,8,0.08888172943347736,1.0,1.1978402048832577,0.28665514266060055,0.8769432808531042
ECFP4,random,te,1050,9,8,0.08888172943347736,1.0,1.0600809467462067,0.2252475036591819,0.839493760031803
