FP_type,split_type,type,num_of_compounds,n_estimators,max_depth,min_samples_leaf,min_impurity_decrease,max_features,rmse,r2,mae
ECFP4,random,tr,1225,2,8,8,0.006097937327694275,2,1.348115943278264,0.0034910043670429713,1.052458603533329
ECFP4,random,tr,1225,2,8,8,0.006097937327694275,2,1.1293441624082297,-0.007306735216531912,0.8244629497728421
ECFP4,random,tr,1225,2,8,8,0.006097937327694275,2,1.3367489445284202,-0.002195893552913164,0.9518558200162178
