FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,875,1.3312071234356813,0.03739568139584437,1.0329563204424157,0
ECFP4,random,tr,875,1.5084379164879453,0.026486260668944217,1.2013292096280985,0
ECFP4,random,tr,875,1.3203988103135424,0.02257585041371568,0.9905953237372098,0
ECFP4,random,tr,875,1.3496147861183596,0.0635234786542046,1.0559059029830533,1
ECFP4,random,va,875,1.3970696142873156,-0.006711709802360355,1.0407045132058583,1
ECFP4,random,te,875,1.141248589922872,0.03431506486465352,0.9431543698190403,1
ECFP4,random,tr,875,1.3373748881308873,0.06459803859241342,1.022406359789158,2
ECFP4,random,va,875,1.400847596246881,0.07190887907235533,1.1276593783038138,2
ECFP4,random,te,875,1.1591256554615845,0.0457672173754351,0.9373463311722051,2
ECFP4,random,tr,875,1.3089424267074747,0.05712689802393356,1.0109000397951566,3
ECFP4,random,va,875,1.45065612724052,-0.006575228572156755,1.1641017021134872,3
ECFP4,random,te,875,1.4176236030753133,0.060051622957036255,1.0468604602796525,3
ECFP4,random,tr,875,1.307795978845688,0.060586407829862576,1.0066741247111846,4
ECFP4,random,va,875,1.504047662367776,-0.05329286431323155,1.149347210432266,4
ECFP4,random,te,875,1.4208449705931259,0.01859972467887472,1.0965546354551394,4
ECFP4,random,tr,875,1.337428602953741,0.054909104144153065,1.0399906014435145,5
ECFP4,random,va,875,1.4377716590139,-0.03229794639684802,1.1146405802737034,5
ECFP4,random,te,875,1.255022903928644,0.01907916180423541,0.9667782283731132,5
ECFP4,random,tr,875,1.3421098672221294,0.08047254482798816,1.0398702138497495,6
ECFP4,random,va,875,1.158301484500347,-0.024485658321279136,0.9303774903953765,6
ECFP4,random,te,875,1.3167053549522894,0.023773799432260878,1.0159735311143885,6
ECFP4,random,tr,875,1.297809507181034,0.051193156111630334,1.0029249745593962,7
ECFP4,random,va,875,1.4403390326787637,0.06543971307950591,1.1421588811680434,7
ECFP4,random,te,875,1.5377419410523252,0.012643391588591624,1.1445068846242241,7
ECFP4,random,tr,875,1.3542532717297198,0.0438101330197721,1.0391887708097454,8
ECFP4,random,va,875,1.1337595838940302,-0.06058627518900561,0.9416277824293551,8
ECFP4,random,te,875,1.4467993494227689,0.036792759106636264,1.2047555130965977,8
ECFP4,random,tr,875,1.3236572228123895,0.04997887722038563,1.0244429225018723,9
ECFP4,random,va,875,1.3871952804592058,-0.03929708346987315,1.0870981732495435,9
ECFP4,random,te,875,1.4367428960255864,0.015078233771677607,1.0952712066656547,9
