Smiles,docking score,SVMscore
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-6.42013670202638
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-5.307304696309432
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-6.411202122716112
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.287987274559021
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-5.037753425579375
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.385320633567171
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.507578922685954
OCC(O)C(O)C(O)C(O)CO,-6.458,-6.357882482082582
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.3455800556961135
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.344095403263735
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-4.9398777452102145
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.553275934637057
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.553275934637057
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.845663249463011
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.453733299295331
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-6.3276961395670845
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.0228376475953755
O=C1NC(=O)C2CC=CCC12,-6.424,-3.0228376475953755
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-5.596501886385612
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-4.153314354341172
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.474876969955817
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-5.166162071901702
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-5.140222317827455
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-4.989642116752316
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.572182438565417
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-5.165284291257176
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.282295773275275
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.51507334471182
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.273725435187952
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.266865181155658
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.344095403263735
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.141144005988404
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.264154396178741
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.1563547151082716
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.888930281142833
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.753767047958931
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.719082269392917
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.315346954184054
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.70788685289283
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.194539718128187
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.106717549957605
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.821900115067066
[O-][NH+](O)c1cccnc1O,-6.277,-3.070074206481708
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-6.306509713600919
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.895343199027419
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.3500623891988885
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.203701964791285
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.16091977404732
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.154537012974748
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-5.988781066034384
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.810318130308989
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-6.127328101446077
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.432106845207746
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.119909212868034
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-5.942140192462722
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.1207242222192337
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.440866587232655
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.101928325641264
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.9073970673100633
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.5435516913226754
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.079752581069436
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-7.116908897765466
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.179813495013075
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.4183035870792047
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.5309338252334643
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.249425352885558
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.600645662187732
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.66289534778211
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.6601134326111993
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.793866147932741
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.6335270207103125
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.385320633567171
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.646100079331679
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.613458059677026
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.992311478583808
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.51507334471182
O=NN1CCCNC1=O,-6.085,-3.6215511105816565
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.184404687112555
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.840889901914209
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-7.309652998672954
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-4.146912941572106
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.886181305204044
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.967129135333877
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.382356353799528
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.288323470508825
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.32551481612547
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.513773447326921
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.5794868899735155
O=NN1CCC(=O)NC1=O,-6.04,-3.2595580183336264
O=C1C=CC(=O)N1,-6.035,-2.9174859550534498
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.133048662012659
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.284991731742899
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.535176887743171
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.6475377624718135
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-4.9031490200199634
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.079677699231121
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.349709923205549
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.5473577951820445
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.787485772178912
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.621233624332868
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.181879485184594
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.413862098989837
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.56597943705084
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.8699895438118785
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.143839605118225
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.4183035870792047
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.347258028310682
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.380612814604606
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.480190655056953
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.230056954517568
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-5.0796205901059155
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.45993684591657
O=C1NCNC(=O)N1,-5.943,-3.1122944998824735
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.625848815748311
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.07835271503061
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.638668213742755
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.836085343037025
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.837571420526673
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-4.9031490200199634
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.218871596938457
NCCc1cc(O)c(O)cc1O,-5.922,-5.632499903871221
Cc1ccc(O)c(O)c1,-5.922,-3.6979050360112793
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.927089419469964
