FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,525,0.9467023143826876,0.5751421664092381,0.6337681991284698,0
ECFP4,random,va,525,1.0351790473966527,0.3940289974647735,0.8045135055793592,0
ECFP4,random,te,525,0.9520429052575371,0.4729587871422207,0.7263878963024396,0
ECFP4,random,tr,525,0.9560203064793716,0.5750813495305734,0.6416851259792378,1
ECFP4,random,va,525,0.9737544155713166,0.3829977566275631,0.7227364499864837,1
ECFP4,random,te,525,0.9637290892475603,0.45053600518240666,0.7934728054962235,1
ECFP4,random,tr,525,0.9053534211844446,0.5986101040102136,0.6139340108185549,2
ECFP4,random,va,525,0.9196142105869055,0.43779529191277444,0.686959167035746,2
ECFP4,random,te,525,1.3953606184576353,0.2575474124521244,1.018172402143269,2
ECFP4,random,tr,525,0.9356792114173823,0.5773412703372126,0.6204713033813315,3
ECFP4,random,va,525,0.9660559483724197,0.46990679025550075,0.7828961129849324,3
ECFP4,random,te,525,1.1642899421145412,0.3592648617480566,0.8800502639971224,3
ECFP4,random,tr,525,0.9016121426431949,0.5976737932419076,0.6104511858714281,4
ECFP4,random,va,525,1.2283700223370435,0.36603043397336343,0.9294014946913013,4
ECFP4,random,te,525,1.168143786011442,0.25113268626423924,0.8549004207196899,4
ECFP4,random,tr,525,0.9388886534881845,0.5794619439884916,0.6095992932989854,5
ECFP4,random,va,525,1.243303625640585,0.29288831231233026,1.0247258123505945,5
ECFP4,random,te,525,0.9409541640835085,0.4168568154082227,0.7334018477684451,5
ECFP4,random,tr,525,0.9301444648425244,0.572350930280942,0.630979688893576,6
ECFP4,random,va,525,1.1275234205242608,0.3731438537307975,0.7561439468294104,6
ECFP4,random,te,525,1.0237903177790364,0.5280117329687293,0.8066400255368761,6
ECFP4,random,tr,525,0.9141447919384542,0.5825459677702676,0.6034002001035363,7
ECFP4,random,va,525,1.2176259358288195,0.2877941865172581,0.9034522135826786,7
ECFP4,random,te,525,1.0877919555295301,0.44423712217506406,0.8929239312776487,7
ECFP4,random,tr,525,0.8979761517757916,0.5920207029120956,0.610226775238658,8
ECFP4,random,va,525,1.2802442973140296,0.3037225399153477,0.9438693623847444,8
ECFP4,random,te,525,1.136926648345151,0.41606908024280265,0.8592419455878794,8
ECFP4,random,tr,525,0.9096730884492684,0.6045762154112457,0.6212798798190698,9
ECFP4,random,va,525,0.9375019045818092,0.39732306720247124,0.7136699115357458,9
ECFP4,random,te,525,1.2489608902155407,0.3054837140841503,0.8336114054150275,9
