FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,1400,0.13331992299750572,0.9894084292576816,0.10117763962491795,0
ECFP4,random,va,1400,1.2103015802846593,0.29250858525491297,0.9209963176535321,0
ECFP4,random,te,1400,1.19251970779913,0.13617097960044977,0.877762239177637,0
ECFP4,random,tr,1400,0.591651771397627,0.7959801066879783,0.4559369044255935,1
ECFP4,random,va,1400,1.1667377865806785,0.18890466891984325,0.846695027623932,1
ECFP4,random,te,1400,1.1924910418376884,0.17861702210930896,0.8793740284564449,1
ECFP4,random,tr,1400,0.5560358429718788,0.820065985952083,0.4280210440092351,2
ECFP4,random,va,1400,1.193144624621384,0.18781866094287536,0.8715842568498063,2
ECFP4,random,te,1400,1.2015198787698742,0.12029257497441281,0.9144549552144591,2
ECFP4,random,tr,1400,0.5966248774715487,0.7896495143037294,0.46265157824401854,3
ECFP4,random,va,1400,1.1942603753723127,0.14837133075668707,0.8765032819939079,3
ECFP4,random,te,1400,1.3586286953701276,0.03030746970793252,0.9758468147228355,3
ECFP4,random,tr,1400,0.6397063734728512,0.763805958133897,0.4912684554114968,4
ECFP4,random,va,1400,1.0544621336834115,0.26143749692139573,0.770660280275269,4
ECFP4,random,te,1400,1.179657649205817,0.21578137619825133,0.83315407849365,4
ECFP4,random,tr,1400,0.6033841688363463,0.7747964489861673,0.4690126355665278,5
ECFP4,random,va,1400,1.2929555208857617,0.2579326584957098,0.8955511252651623,5
ECFP4,random,te,1400,1.208419976686385,0.24740725532334518,0.8906120871371876,5
ECFP4,random,tr,1400,0.4904227595482658,0.8581626043575796,0.3757816078702427,6
ECFP4,random,va,1400,1.2644700457613585,0.19006711295307577,0.9293832510897408,6
ECFP4,random,te,1400,1.0952317938372262,0.25312986636475265,0.8091472859843163,6
ECFP4,random,tr,1400,0.23119789350157638,0.9683476714066227,0.17420303276933746,7
ECFP4,random,va,1400,1.2054812418107976,0.26463865909333295,0.878101905632824,7
ECFP4,random,te,1400,1.1193984015895424,0.23617383256550162,0.8459103973823097,7
ECFP4,random,tr,1400,0.5932240541230352,0.7909313386626082,0.45519894662848515,8
ECFP4,random,va,1400,1.099586624615316,0.3235275958231517,0.796345208147976,8
ECFP4,random,te,1400,1.2366620497424232,0.18847110782522059,0.9228758192981551,8
ECFP4,random,tr,1400,0.24800969698822778,0.9643215243374624,0.18559697811569034,9
ECFP4,random,va,1400,1.2276996947893295,0.2533208169420844,0.914672375348249,9
ECFP4,random,te,1400,0.9603125375973128,0.28502616807863534,0.7561806426298149,9
