FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,525,0.5331865446029661,0.8624820062220103,0.3976141934858378,0
ECFP4,random,va,525,0.9922006110766671,0.47154691735404275,0.7569141640742827,0
ECFP4,random,te,525,1.000370612579167,0.41809326287245663,0.7250909882640059,0
ECFP4,random,tr,525,0.5330391002262738,0.8679039918582244,0.40511181859378514,1
ECFP4,random,va,525,1.0464780226055068,0.2873962768506977,0.7325450083706759,1
ECFP4,random,te,525,1.0322483569942544,0.36962685379158,0.8019913336765983,1
ECFP4,random,tr,525,0.49659425313782696,0.8792371036285805,0.3805839571137897,2
ECFP4,random,va,525,0.8897993118333993,0.4736589265380613,0.6314263436655512,2
ECFP4,random,te,525,1.5149017679385761,0.1248857681947323,1.11717285349434,2
ECFP4,random,tr,525,0.5227310505932304,0.8680855172937074,0.3945892864470665,3
ECFP4,random,va,525,0.9331272177358646,0.5054281453214606,0.756194126287711,3
ECFP4,random,te,525,1.2592485655351005,0.25048698315283624,0.9799982424276374,3
ECFP4,random,tr,525,0.49083134259455546,0.8807650996253295,0.3776131052692252,4
ECFP4,random,va,525,1.3699945480631606,0.21141653010914985,1.0064559183844124,4
ECFP4,random,te,525,1.1445517905516531,0.28107569345683525,0.8044945427503362,4
ECFP4,random,tr,525,0.5405989233248907,0.8605792308307044,0.39916765943148846,5
ECFP4,random,va,525,1.2552748051022773,0.2792058725940395,1.0342614890339927,5
ECFP4,random,te,525,0.9700055566331823,0.38029255822653407,0.7227319417823191,5
ECFP4,random,tr,525,0.5167643891872474,0.8680006245824672,0.39167462496305006,6
ECFP4,random,va,525,1.2223864465589716,0.2632268391749917,0.8008839662170948,6
ECFP4,random,te,525,1.1349716951825792,0.41993157164992256,0.8890850881592988,6
ECFP4,random,tr,525,0.5134415412916177,0.8683076072537255,0.3803640363693704,7
ECFP4,random,va,525,1.1981859031510207,0.3103541207857319,0.9222278361954744,7
ECFP4,random,te,525,1.0592379819365871,0.4730311554917028,0.8333681091864662,7
ECFP4,random,tr,525,0.4960622013643661,0.8754967202976319,0.37881466644464934,8
ECFP4,random,va,525,1.342260218334442,0.2346323989114879,0.9637692522887763,8
ECFP4,random,te,525,1.1734099828925952,0.3779917605834241,0.8859952841735501,8
ECFP4,random,tr,525,0.5117870958944701,0.8748385004733266,0.3819401136897543,9
ECFP4,random,va,525,1.0506763582800802,0.2430308641875728,0.8280957828976969,9
ECFP4,random,te,525,1.3660355384652476,0.1691765389384431,0.9694198943620149,9
