FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,700,0.9745294162360457,0.505696611094155,0.7309492983129477,0
ECFP4,random,va,700,1.3123427309608202,0.1823560871511931,0.9963302207848949,0
ECFP4,random,te,700,1.1561875366359846,0.3916642407647679,0.8463652351791507,0
ECFP4,random,tr,700,0.9935335599874051,0.5249502774561039,0.7481309524587528,1
ECFP4,random,va,700,1.0512819724032982,0.29580553243912644,0.8118760639740558,1
ECFP4,random,te,700,1.1208828378083528,0.15563622882072436,0.8168109345800671,1
ECFP4,random,tr,700,0.9712576580153692,0.5041805145439113,0.7288478630799885,2
ECFP4,random,va,700,1.2074747269536996,0.301896017732169,0.9182078925563151,2
ECFP4,random,te,700,1.430550342467917,0.08167767155781569,1.0546821543875284,2
ECFP4,random,tr,700,1.0046067379266892,0.5009012893740943,0.7528165535448895,3
ECFP4,random,va,700,1.1670836915456646,0.24545138923656584,0.8665555528684463,3
ECFP4,random,te,700,1.0398076143341177,0.36579856093311314,0.814240593626298,3
ECFP4,random,tr,700,0.9505109757038273,0.5303307103777297,0.7197102300218282,4
ECFP4,random,va,700,1.5216541468714937,0.12783902648122447,1.061294923804178,4
ECFP4,random,te,700,1.0826662125444906,0.2683969254819404,0.7978127058133202,4
ECFP4,random,tr,700,1.0057826408601724,0.49093546997728177,0.7597962855536592,5
ECFP4,random,va,700,1.1423468880114889,0.4034395856929063,0.8143292890871495,5
ECFP4,random,te,700,0.9491888003620425,0.4085329749418184,0.7519777080838068,5
ECFP4,random,tr,700,0.9506322806462781,0.5368423282208169,0.7300041541160515,6
ECFP4,random,va,700,1.3893765352132745,0.12310413084080085,0.8894075932915447,6
ECFP4,random,te,700,1.2068061880280867,0.22133807965217267,0.9057615890814691,6
ECFP4,random,tr,700,0.9976114558948945,0.47205400541011977,0.7568605897808617,7
ECFP4,random,va,700,1.0962255977240734,0.28918977191203254,0.8820494243161784,7
ECFP4,random,te,700,1.2907266850143129,0.39904521413791794,0.9227541425574896,7
ECFP4,random,tr,700,0.9770476875766148,0.4948696330331893,0.7418009473913645,8
ECFP4,random,va,700,1.221142913251337,0.3667698143407906,0.8899956623629782,8
ECFP4,random,te,700,1.209637262345088,0.34144856578426785,0.927771026331443,8
ECFP4,random,tr,700,0.9940369704653444,0.49558454434404564,0.742942123633721,9
ECFP4,random,va,700,1.200277570923281,0.26778636441524295,0.8910990076340412,9
ECFP4,random,te,700,1.157544074090492,0.2747717776809192,0.8943239835902154,9
