FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,525,0.1631059720098484,0.9871311158534508,0.11674775217542198,0
ECFP4,random,va,525,1.0626628636552458,0.39382438349405124,0.8069094352858086,0
ECFP4,random,te,525,1.107937210372745,0.28622417937124245,0.8294733210736482,0
ECFP4,random,tr,525,0.6372515262416464,0.8112037655785027,0.4948401925410004,1
ECFP4,random,va,525,1.1198149443445407,0.18401837116896658,0.796053243556119,1
ECFP4,random,te,525,1.0202957871386824,0.3841407194956449,0.8141454965119403,1
ECFP4,random,tr,525,0.47492264554488267,0.8895474113963551,0.37779524889433014,2
ECFP4,random,va,525,1.000305508470315,0.3348058034792354,0.6739319634473467,2
ECFP4,random,te,525,1.492971473965723,0.15003934706256727,1.0441316972833241,2
ECFP4,random,tr,525,0.7107283370428511,0.7561385539178016,0.534435160216284,3
ECFP4,random,va,525,1.0367235280324465,0.3895169746244864,0.8549010956217107,3
ECFP4,random,te,525,1.2483122262775452,0.2634492123017501,0.956676882131762,3
ECFP4,random,tr,525,0.48795645193873816,0.8821577711469655,0.377372155538776,4
ECFP4,random,va,525,1.297299836731594,0.29288391178548046,0.9600487727169151,4
ECFP4,random,te,525,1.194000886015683,0.2176131055955085,0.8619546406424249,4
ECFP4,random,tr,525,0.6745091075742673,0.7829535145924758,0.5069410232652993,5
ECFP4,random,va,525,1.2945800871512871,0.23336002580693982,1.0399802642521716,5
ECFP4,random,te,525,0.9555994082271947,0.3985631808996217,0.7320002161529694,5
ECFP4,random,tr,525,0.6909883408092122,0.7639912206791055,0.5253053348341828,6
ECFP4,random,va,525,1.1966635676224975,0.2939086626140508,0.8518678599689504,6
ECFP4,random,te,525,1.1874634373517263,0.3650351866634486,0.9271019421239364,6
ECFP4,random,tr,525,0.47664955227519,0.8865049134311851,0.36149469436732307,7
ECFP4,random,va,525,1.2441009616582586,0.25648628223015146,0.9091043413789486,7
ECFP4,random,te,525,1.1000911210586035,0.43159856188013435,0.8103859989755303,7
ECFP4,random,tr,525,0.517457597873646,0.8645253443726872,0.4054677250204083,8
ECFP4,random,va,525,1.3541802870743267,0.2209781995783523,1.0081224528059367,8
ECFP4,random,te,525,1.1939180032464132,0.35605973457172546,0.8680713333245353,8
ECFP4,random,tr,525,0.7284116675660282,0.7464603526126827,0.5598769342760596,9
ECFP4,random,va,525,0.9957852241513837,0.32005840844197453,0.7630332133100994,9
ECFP4,random,te,525,1.2479719918000538,0.3065830826255621,0.8401212455260602,9
