FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,875,0.09782083722622818,0.9950118396762448,0.09628507798481113,0
ECFP4,random,va,875,1.1288301335475543,0.25831354871777845,0.8226264209941948,0
ECFP4,random,te,875,1.077012170362805,0.34969957446466116,0.7431787353473076,0
ECFP4,random,tr,875,0.09924657722743013,0.9949358295576279,0.09687231006245112,1
ECFP4,random,va,875,1.2518192776320212,0.19173774767837493,0.8801796671410965,1
ECFP4,random,te,875,0.8391892818653156,0.47785057353889593,0.6428652971692308,1
ECFP4,random,tr,875,0.09698393267087493,0.9950808334243441,0.09546560057065756,2
ECFP4,random,va,875,1.1755168098663327,0.34646849721777495,0.8514062911276871,2
ECFP4,random,te,875,1.0321922368162824,0.24331613639087413,0.7757388525246584,2
ECFP4,random,tr,875,0.09895598201137153,0.9946111479160729,0.09600785940093466,3
ECFP4,random,va,875,1.0617739712928618,0.4607608265632729,0.7915430328922836,3
ECFP4,random,te,875,1.2734603194369578,0.24150457526810054,0.921472906724621,3
ECFP4,random,tr,875,0.10032143186476494,0.9944720476800272,0.09661990723052494,4
ECFP4,random,va,875,1.2197409502942804,0.3072745344391682,0.9061064926028363,4
ECFP4,random,te,875,1.0909398818845553,0.4214319805092487,0.8179018982790751,4
ECFP4,random,tr,875,0.09728738249251341,0.9949991318613064,0.09580408530841102,5
ECFP4,random,va,875,1.2496161788537332,0.22020848571553353,0.910160969773499,5
ECFP4,random,te,875,1.0888311226107559,0.26166796989130336,0.7831921630021473,5
ECFP4,random,tr,875,0.10029687766077278,0.9948647287463238,0.09720237399031109,6
ECFP4,random,va,875,1.0731160140773481,0.12066166045456594,0.8442129737374139,6
ECFP4,random,te,875,1.0943601322140826,0.3256369252511985,0.7711638085937491,6
ECFP4,random,tr,875,0.10062510598673387,0.9942961432780737,0.09744812977131993,7
ECFP4,random,va,875,1.1566744549511891,0.39730144427762737,0.8559233891344259,7
ECFP4,random,te,875,1.3130627712420624,0.2800901857332835,0.9277662741033844,7
ECFP4,random,tr,875,0.099808776186475,0.9948062407922268,0.09709801100440994,8
ECFP4,random,va,875,0.9784242413086992,0.21012481778899872,0.7557733456612911,8
ECFP4,random,te,875,1.2143172293828042,0.3214725165576684,0.9041968236408063,8
ECFP4,random,tr,875,0.10016984777165307,0.9945592819368733,0.0970742448342274,9
ECFP4,random,va,875,0.9959415263443013,0.46428700023868386,0.7541913533024421,9
ECFP4,random,te,875,1.2123113702393298,0.29875145174322215,0.914050784838127,9
