FP_type,split_type,type,num_of_compounds,alpha,rmse,r2,mae
ECFP4,random,tr,1050,2.2182102439648346,0.8885598870243085,0.5691487752997227,0.6513549722250785
ECFP4,random,va,1050,2.2182102439648346,1.1851355402640997,0.3017068092553633,0.8940524969621703
ECFP4,random,te,1050,2.2182102439648346,1.0727302822385905,0.20664784147232884,0.8291476669642072
