FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,1050,0.8885598870243085,0.5691487752997227,0.6513549722250785,0
ECFP4,random,va,1050,1.1851355402640997,0.3017068092553633,0.8940524969621703,0
ECFP4,random,te,1050,1.0727302822385905,0.20664784147232884,0.8291476669642072,0
ECFP4,random,tr,1050,0.874741847522349,0.5748727195550514,0.6480484416371863,1
ECFP4,random,va,1050,1.0596197525769508,0.25728161300931573,0.7835921208821598,1
ECFP4,random,te,1050,1.3389020273722776,0.22734613647373425,0.9770331054968865,1
ECFP4,random,tr,1050,0.8782262656345611,0.5857691934546168,0.6527495728048354,2
ECFP4,random,va,1050,1.0916926216311558,0.16286080400811798,0.829035720164353,2
ECFP4,random,te,1050,1.2179776463584595,0.21964616778084312,0.8711041988963167,2
ECFP4,random,tr,1050,0.8936091347922164,0.5737787260358025,0.6589210046387354,3
ECFP4,random,va,1050,1.1617961448954532,0.23056763221028664,0.8289075225092618,3
ECFP4,random,te,1050,1.0019771271262823,0.3152311766662741,0.7993618629261166,3
ECFP4,random,tr,1050,0.858921304091175,0.5829186381323804,0.6388926808671107,4
ECFP4,random,va,1050,1.205465250409605,0.2633759856461637,0.8541534977906219,4
ECFP4,random,te,1050,1.3323082775901003,0.1394001113860166,0.9357014519461901,4
ECFP4,random,tr,1050,0.8904495674751555,0.5707245996798559,0.6493802747325234,5
ECFP4,random,va,1050,1.0221758412251314,0.2948642621352592,0.786344782677057,5
ECFP4,random,te,1050,1.2277488940432406,0.24360042325597342,0.8969905856988016,5
ECFP4,random,tr,1050,0.8982170528153892,0.5648812743358123,0.6638871161681683,6
ECFP4,random,va,1050,1.2187486774416694,0.2439020970750294,0.8763759212903418,6
ECFP4,random,te,1050,0.9818151744813918,0.33613513693151453,0.7562369150062097,6
ECFP4,random,tr,1050,0.8939709389186494,0.5700363465048076,0.6627931230366302,7
ECFP4,random,va,1050,1.1708802156430735,0.22584452853538106,0.887886119454479,7
ECFP4,random,te,1050,1.0523198801549372,0.3151559310804456,0.7500235274950705,7
ECFP4,random,tr,1050,0.88614890789368,0.5690285410648346,0.6514664479876525,8
ECFP4,random,va,1050,1.091723221867925,0.324804693229339,0.8088068110932638,8
ECFP4,random,te,1050,1.1580420659019932,0.29508887297785247,0.8773466776821363,8
ECFP4,random,tr,1050,0.8861622069330637,0.5664763838351846,0.6581534307469786,9
ECFP4,random,va,1050,1.1167566424429847,0.31639490055085606,0.8649688099748043,9
ECFP4,random,te,1050,1.2443736742575673,0.2032000353928506,0.8930097220545008,9
