FP_type,split_type,type,num_of_compounds,alpha,rmse,r2,mae
ECFP4,random,tr,700,3.2350233985099743,0.8661878764008352,0.6094938445804136,0.6422848359600519
ECFP4,random,va,700,3.2350233985099743,1.3011781511331881,0.19620890186954199,0.9677965786627847
ECFP4,random,te,700,3.2350233985099743,1.240380860715619,0.2998406517578087,0.932476907150641
