rmse,mae,r2,type,split,model,seed
2.8447651151695883,2.4755216,-3.592867621133249,tr,random,gat,0
2.725963362746352,2.3392599,-3.1361328390215553,va,random,gat,0
2.9970365828787893,2.674161,-4.214261802476013,te,random,gat,0
2.3139795261423566,2.0177794,-2.038856122188959,tr,random,gat,1
2.21523113327852,1.8708771,-1.7314456345606577,va,random,gat,1
2.4090488554488583,2.1187494,-2.3689918650626436,te,random,gat,1
0.9546276816749644,0.7106195,0.482799267625176,tr,random,gat,2
1.089083881797675,0.82499814,0.33979754853773414,va,random,gat,2
1.168343576358257,0.80567324,0.20758999909273967,te,random,gat,2
1.1893369621091774,0.89226145,0.19721190260239818,tr,random,gat,3
1.177555659005228,0.8804809,0.22817765665239909,va,random,gat,3
1.3110890297502986,0.9379625,0.002131954185549345,te,random,gat,3
1.9011357602039356,1.5914485,-1.0512441139163826,tr,random,gat,4
1.8266810395842474,1.4766785,-0.8572907506708709,va,random,gat,4
1.9872924504383687,1.5978696,-1.2926215245394301,te,random,gat,4
0.9040288672205644,0.678014,0.5361733408791902,tr,random,gat,5
1.0827238434666722,0.8344557,0.3474859559944926,va,random,gat,5
1.19034741988153,0.839617,0.17746153187923597,te,random,gat,5
0.7883670121298292,0.5929064,0.6472654439088441,tr,random,gat,6
1.117143643458727,0.87967306,0.30533962794987324,va,random,gat,6
1.2984189873395875,0.88919127,0.021324989807254724,te,random,gat,6
0.7477335858981068,0.55814546,0.6826891951265892,tr,random,gat,7
1.0638343062203384,0.80408156,0.37005527060172083,va,random,gat,7
1.283188028696754,0.9212933,0.044150874886896285,te,random,gat,7
1.1466996934666285,0.87934095,0.2537394333782652,tr,random,gat,8
1.176863061780542,0.88229096,0.22908535320489087,va,random,gat,8
1.2719108464018865,0.9530433,0.060877922450452204,te,random,gat,8
2.0287601175954966,1.6174587,-1.335890541627546,tr,random,gat,9
1.7394084576025122,1.4544214,-0.6840603049167098,va,random,gat,9
2.06506269364405,1.5870724,-1.4755700141773986,te,random,gat,9
