Smiles,gcnscore
O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)NNC(=S)NCCc1ccccc1,-8.354302406311035
Cc1cccc(NC(=O)Cn2c(CCNC(=O)c3ccc(Cl)cc3)nc3ccccc32)c1C,-8.401856422424316
CCN(CC)c1ccc(/C=N/Nc2nc(SCC(=O)Nc3cc(Cl)cc(Cl)c3)n[nH]2)cc1,-8.962248802185059
C=CCc1cccc(/C=N/NC(=O)CSc2nnc(-c3ccc(Br)cc3)n2N)c1O,-8.911081314086914
Cc1ccc(/C=N/Nc2nnc(SCCC(=O)Nc3ccc(C(F)(F)F)cc3)n2N)cc1,-9.065290451049805
N[NH2+]C(c1cc(Cl)ccc1Cl)C1CC1c1ccccc1,-7.528979778289795
COc1ccc(OC)c(NC(=S)/[NH+]=C(/NCCc2c[nH]c3ccc(F)cc23)Nc2nc(C)cc(C)n2)c1,-10.365609169006348
Cc1cc2cc(C#N)c(NCCNC(=S)NCCCN3CCOCC3)nc2cc1C,-7.043768882751465
CC([NH2+]CCc1cc(Br)c(NCC(=O)[O-])c(Br)c1)C(O)c1ccc(O)cc1,-7.168148040771484
CCCN(Cc1c(-c2ccccc2)nn(C)c1Oc1ccc(F)cc1)C(=O)NC(C)(C)C,-7.715175151824951
O=C(CCNC(=O)c1csc(Nc2cccc(C(F)(F)F)c2)n1)NCc1ccccn1,-9.652770042419434
C=CCNC(=S)NNC(=O)C(CC(C)C)NC(=O)c1ccc(Cl)cc1,-7.608097076416016
C#CCNC(=O)CCC1CNC(=O)C2CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C[NH+]12,-8.584579467773438
CCSc1nnc(NC(=O)CSc2n[nH]c(N/N=C/c3cccc(OC)c3O)n2)s1,-9.710028648376465
O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2nc(SCc3ccc([N+](=O)[O-])cc3)sc2c1,-9.226840019226074
COc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN2CC[NH+](C)CC2)cc(Br)c1OCc1ccc(Cl)cc1,-9.29117202758789
CCC([NH2+]C1CCN(c2ccc(C(=O)NC3CCCC3)cc2)CC1)c1nc2ccc(C)cc2[nH]1,-7.60006046295166
CCc1nc2ccccc2n1CCCCC(C)([NH3+])C(N)=O,-7.171655178070068
O=C(Nc1ccccc1)C(=S)Nc1ccccc1-c1ccccc1NC(=S)C(=O)Nc1ccccc1,-6.2566680908203125
CC1CCCC(C(Cc2cccc(Br)c2)NN)([NH+](C)C)C1,-7.6556782722473145
Cc1cc(C(O)C2(C[NH3+])CCC(C(C)(C)C)CC2)c(C)s1,-6.322100639343262
CNC(=O)c1cc(Nc2nnc(-c3ccc(C)c(S(=O)(=O)NCC4CCCO4)c3)c3ccccc23)ccc1OC,-8.49355411529541
CCCn1nccc1C(NN)c1ccc(Cl)cc1N,-6.403554439544678
CC(C)c1[nH+]ccn1CCCNC(=O)c1ccc(NC2CCC(O)CC2)nc1,-8.12649154663086
Nn1c(SCCCC(=O)N/N=C/c2cc(Br)ccc2O)nnc1-c1ccccc1,-9.322487831115723
O=C1N(Cc2ccc(F)c(F)c2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CC[NH2+]CC(O)c3cccnc3)cc2)cc1,-9.349556922912598
CC(C)NC(=O)C1(Cc2ccccc2-c2cccs2)CCC[NH+](Cc2cnc(N)nc2)C1,-9.010319709777832
C[NH+](CCO)CCCCOc1ccc2c(c1)C(=O)c1cc(OCCCC[NH+](C)CCO)ccc1-2,-8.026780128479004
OCC1OC(OC2C(CO)OC(OCCCCCCC3CCCCC3)C(O)C2O)C(O)C(O)C1O,-5.44973611831665
Nc1c(NCCCn2cc[nH+]c2)ncnc1Nc1cccc(Br)c1,-8.719514846801758
COc1cc(OC)cc(N2CCC(C/[NH+]=C(/N)NCCC(C)C)C2)c1,-8.193674087524414
