FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,1050,1.3252357083796662,0.04161461276159739,1.012290368548381,0
ECFP4,random,tr,1050,1.404019289042379,0.019950725139648018,1.0803918592801234,0
ECFP4,random,tr,1050,1.2513686966915187,-0.0795816650868939,0.9910569326813912,0
ECFP4,random,tr,1050,1.3216507757012896,0.02950657431015158,1.0077912414920112,1
ECFP4,random,va,1050,1.2317219277668552,-0.003574067886658039,0.9424363140125056,1
ECFP4,random,te,1050,1.5114744510734097,0.015333861429618567,1.198136701368577,1
ECFP4,random,tr,1050,1.3364286862537782,0.04077358585398272,1.031739440901507,2
ECFP4,random,va,1050,1.2221322576827236,-0.0491397478286979,0.9009099676026842,2
ECFP4,random,te,1050,1.3742267919941151,0.0065871928466335605,1.0181587183673815,2
ECFP4,random,tr,1050,1.3371181142124269,0.04571198789100284,1.0236592796977955,3
ECFP4,random,va,1050,1.342482163499816,-0.02737179427297165,1.079041969866038,3
ECFP4,random,te,1050,1.1741603703500905,0.05966370283164335,0.9233067491415229,3
ECFP4,random,tr,1050,1.312491182271913,0.026116916728503914,1.0012578145464708,4
ECFP4,random,va,1050,1.420813030759724,-0.023317367168558922,1.1207130024896192,4
ECFP4,random,te,1050,1.4292683356066718,0.009580054210486244,1.0771370979241732,4
ECFP4,random,tr,1050,1.3305113477232366,0.041582989577294005,1.0193647651982034,5
ECFP4,random,va,1050,1.2142084691309167,0.005034511303926514,0.9358370565178655,5
ECFP4,random,te,1050,1.3928328302811712,0.026512983122807476,1.0616229640341388,5
ECFP4,random,tr,1050,1.335309515011478,0.03836764024930173,1.0212460543521802,6
ECFP4,random,va,1050,1.3950442384788941,0.00933760366617753,1.051891452710837,6
ECFP4,random,te,1050,1.2100446822365232,-0.008377200502043936,0.9483660283368133,6
ECFP4,random,tr,1050,1.346117369183095,0.025120813065870995,1.0294979606640888,7
ECFP4,random,va,1050,1.3230011694114474,0.011620547761434397,1.0570658690284154,7
ECFP4,random,te,1050,1.2658887332448396,0.008969049703427157,0.9722189491549773,7
ECFP4,random,tr,1050,1.3268823871030941,0.03372675295661132,1.0212559847325204,8
ECFP4,random,va,1050,1.311114853440419,0.026164071181104198,0.9996652860607895,8
ECFP4,random,te,1050,1.3541680160682577,0.036102621429628945,1.0311145657756062,8
ECFP4,random,tr,1050,1.31359362058736,0.04740483399429851,1.0048568337405637,9
ECFP4,random,va,1050,1.3542051146439884,-0.005210704055925497,1.087231047810723,9
ECFP4,random,te,1050,1.3812689787552617,0.01824257752168612,1.011614102749214,9
