seed,FP_type,split_type,type,rmse,mae,r2
0,ECFP4,random,tr,0.47481844657316535,0.36556378,0.8724900381566821
0,ECFP4,random,va,0.9689967856319406,0.7181131,0.45138106823900837
0,ECFP4,random,te,1.195050678375653,0.82730526,0.19901280146105682
