FP_type,split_type,type,num_of_compounds,max_depth,num_leaves,learning_rate,subsample,rmse,r2,mae
ECFP4,random,tr,1400,15,21,0.09684474357546226,1.0,0.5900031882992645,0.7925664595005717,0.4376055142167689
ECFP4,random,va,1400,15,21,0.09684474357546226,1.0,1.2881463281818004,0.19857225519495536,0.9662580490142628
ECFP4,random,te,1400,15,21,0.09684474357546226,1.0,1.0997820899406459,0.26530015899636095,0.8086265787319262
