Smiles,docking score,SVMscore
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-4.048099647482389
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-3.838640835684977
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-4.270026667096236
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-3.967519158678656
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-3.9085773684777867
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-3.945501832320118
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-3.853442612819784
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.294837680301059
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-3.771039861521147
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-4.109942524619956
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-3.7666765602772396
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-4.366154791178674
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-4.033012368749425
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-3.8555535441133655
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-4.032021197869966
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-3.8819566682717177
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-4.111438883421359
NNc1nnc(NN)c2ccccc12,-6.953,-3.5777193258210698
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-3.806111045068225
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-3.7671304651258466
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-3.9461267194139786
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.9520471361473684
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-3.906251949663781
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-3.932490852448171
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-3.9718623705947014
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-4.070245323058971
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.6953513491569376
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-3.7827419943385934
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-4.06123628933964
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-3.7671304651258466
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-3.740543153128394
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-3.2198397386064626
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-3.9719377457571863
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-4.222345134883879
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-4.040417398504601
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-3.6685686268297113
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-3.942666224721524
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-3.2401167787298943
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-3.903525897960047
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-3.8088038556994173
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-3.9720241586703304
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-4.089022963138932
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.089599796920995
[O-][n+]1cccc2cccc(O)c21,-6.713,-3.7267942193429313
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-3.913161006396174
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-3.856981222560376
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.207654148679005
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-3.8359631296222294
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-4.437171343123737
Oc1ccc(O)c(O)c1,-6.668,-3.738612277670268
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-3.712031457124386
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-4.235821891119699
CCN1CCNC(=O)C1=O,-6.63,-3.250777403663599
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-3.9021243887760932
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-4.696836266281051
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-3.990203555831369
O=C1NC(=O)c2ccccc21,-6.593,-3.3037552971327475
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-3.885445358996745
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-3.8853390132752215
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-4.127247270141853
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-3.760137386327231
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-3.975111947524972
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-4.010428195423354
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-3.8853390132752215
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.1788642461326573
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-3.979992866586374
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-3.917696866127991
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-4.195082006538702
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-3.8592067027123687
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-3.875950029166534
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-3.8918948834115814
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-3.7048552213276658
OCC(O)C(O)C(O)C(O)CO,-6.458,-3.486835857078586
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-4.003493840113164
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-3.8733820641830246
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-3.9604611584685214
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-3.926211317627917
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-3.926211317627917
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-3.977665153730455
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-4.074165463624082
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-3.7626104226450026
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.3176410237990774
O=C1NC(=O)C2CC=CCC12,-6.424,-3.3176410237990774
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-4.229632142976009
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.516327225297457
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-3.7873949122809454
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-3.83086809773933
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-3.9963386338106464
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-3.963846898743903
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-4.34316440610012
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-3.853057962469636
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-3.9719377457571863
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-3.8697917229981154
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-3.687422047066618
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-4.063018794899945
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-3.8733820641830246
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-3.9886757052046433
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-3.848185110459663
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-3.259838381507823
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-3.699981470949197
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-3.7041567754270392
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-3.9956454112411643
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-4.317133627601045
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-3.806111045068225
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-3.9490432305390906
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-3.5832806449487693
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-3.5598531727297447
[O-][NH+](O)c1cccnc1O,-6.277,-3.659840190853486
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-3.810056838271393
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.466187529089958
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-3.8156765990316135
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-3.9125140330200203
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-4.013242419404445
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-3.556978107233234
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-3.9028263081437187
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-4.065338139610354
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-3.3142648239140913
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-3.594518516212432
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-4.204656032589988
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-3.8010034699875503
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.0853349508101884
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.444354694155532
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-3.773926064837179
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.541761861539671
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.4212748593058957
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-3.7195833815874755
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-4.134748145952204
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-3.8316076369023726
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.6672459401888173
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.9166375749751756
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-3.8937924549517864
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.065502705288779
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.651998956473377
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.6836711670857403
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.03430383672235
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-3.6072340252510884
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-3.8918948834115814
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-3.9720241586703304
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-3.653563772216267
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-3.7531676238410228
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-3.8697917229981154
O=NN1CCCNC1=O,-6.085,-3.3208816446828715
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-3.901561017377923
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-3.7216827546545694
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-4.12436641874859
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.5391800455534925
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-3.9969236981977723
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-3.964043946339076
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-4.004552685734302
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.617261166952472
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-3.819060757316225
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.303209944243255
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-3.4903679302233277
O=NN1CCC(=O)NC1=O,-6.04,-3.326243214187575
O=C1C=CC(=O)N1,-6.035,-3.207021211766052
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-4.153231531601972
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-3.838888227994061
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-3.8500251891651116
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-3.988383916195777
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-3.73973894185688
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-3.9232206016426483
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.7928302742276574
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.568836924145187
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-3.836692302652353
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-3.727794049851418
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-3.539221496957019
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.759663653228065
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-3.8230790818620415
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-4.019470341576998
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-3.8717342756230138
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.6672459401888173
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-3.5659750432809925
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-3.911814762244746
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-3.2478695742814425
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-3.529861798827109
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.025771323669382
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-3.7671647254345006
O=C1NCNC(=O)N1,-5.943,-3.200940970434538
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-3.806302106424349
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.048626346388046
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-3.8864572173617935
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-3.9099034688005956
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-3.726441319279938
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-3.73973894185688
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-3.912307837996825
NCCc1cc(O)c(O)cc1O,-5.922,-3.8513451528910014
Cc1ccc(O)c(O)c1,-5.922,-3.784000435061527
