Smiles,dock_score,SVMscore
CC(C)CNC(=O)[C@@H](NC(=O)c1ccccc1Cl)C1CCN(C(=O)NC(C)(C)C)CC1,-8.57810373516881,-7.262016638936839
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2Cc2ccc[nH]2)n1,-5.19101930271823,-7.585253724415886
CCN1CC[NH+](CCCNC(=O)Cn2cc3c(n2)CCCC3)CC1,-7.32261811878088,-7.269827460006537
CC[C@H](C)NC(=O)[C@@H]1CC[C@H](c2ccc(F)cc2)[N@H+](Cc2ccccc2)C1,-7.44832482779462,-8.115634051274846
CO[C@@H]1CCC12CCN(C(=O)c1c[nH]nc1C)CC2,-6.6464800910306,-7.156305309902741
CCC(C)(C)c1nnc(NC(=O)CCC2CCCC2)s1,-5.8655669459239,-6.894430010342134
CC(C)CC[N@H+]1CC[C@H](CO)[C@H](NC(=O)C2CC2)C1,-7.26491401434456,-7.104071813498512
O=C(CCC1CCCC1)N1CCCC[C@H]1c1nc(-c2ccncc2)n[nH]1,-7.89928336878098,-7.2294319221104715
CC(C)n1cc2cc(C(=O)NCCCN3CCOCC3)sc2c1,-5.80323927733165,-7.3738183144159475
O=C(NCCc1csc2c1CCCC2)Nc1ccc(Br)cc1F,-7.74250726903684,-7.81298556441469
CNC(=O)N1CCC(c2nnc(C(=O)Nc3ccc(C)cc3)s2)CC1,-6.95873958838124,-6.883392763326832
CSc1cccc(NC(=O)N2CCC(OC3CC[NH+](Cc4ccccc4)CC3)CC2)c1,-6.43789503334974,-8.650319154408741
Nc1ccc(C(=O)OCCCc2nc3ccc(N)cc3[nH]2)cc1,-6.9755691184279,-8.036054630303884
CC(=O)Nc1ccc(C(=O)N(CCC(=O)N2CC[NH2+]CC2)CC[N@@H+]2CCCC[C@H]2C)cc1,-8.41972470218528,-7.149133557706133
O=C(NC[C@@H]1CCCO1)c1ccc(NC(=O)C2CC2)cc1N1CCCCCC1,-6.96051842360537,-7.169111605415445
CCC(=O)Nc1cc(C(=O)[O-])ccc1N1CCC(CC[NH+]2CCOCC2)CC1,-5.80910400844009,-7.681286784113223
O=C1CCC2(CCN(C(=O)c3nccc4ccccc34)CC2)N1,-8.23186741395816,-6.904901932912432
Cc1ccc(C(=O)N2CCC[C@H]3CCCC[C@H]32)c(C2CCN(C(=O)Nc3cccc(Cl)c3)CC2)n1,-8.18098695784273,-8.036770170007788
CC1CCN(C(=O)c2cccc([C@@H]3CCCN(C(=O)NC(C)C)C3)c2)CC1,-8.89563940224178,-8.3721851898937
COCCC(=O)NC[C@]12CCC=C1N(CC1CC1)C(=O)CC2,-6.4384643485022,-7.747921148103554
CCOc1ccc2nc(N3CCC[C@H](C(=O)N[C@H](C)CCc4ccccc4)C3)sc2c1,-8.01638087720388,-8.824312698574953
COc1ccc(C(=O)N(Cc2ccccc2)[C@H]2CC[C@H](NC(=O)C3CCN(C(=O)C4CCCCC4)CC3)CC2)cc1,-6.88014396351053,-7.104463785525331
O=C(C[C@H]1CCN(C(=O)NCc2ccccc2)C1)NCc1ccncc1,-8.70298487193497,-7.460364741196611
COc1cccc2c1OCC(C(=O)NCC[NH+](C)C)=C2,-7.63596991325926,-7.591360698723754
O=C(C[C@@H]1CCCN(C(=O)Nc2cccc(F)c2)C1)N1CCN(c2ccccc2F)CC1,-8.59913752057791,-7.829055041293101
CCC(=O)N1CCc2sc(C(=O)NCC[N@H+]3CCCC[C@H]3C)cc2C1,-8.07396410704354,-8.062161165950208
O=C(c1ccc2cc[nH]c2c1)N1CCC2(CC1)C[C@@H](CCOCC1CC1)CCO2,-9.76179657497218,-8.026272567848187
CCN(CC)C(=O)c1cc(NC(=O)C2CCC2)ccc1N1CCCN(C(=O)NC(C)(C)C)CC1,0.699040024013986,-6.422277224758516
CCNC(=O)N1CC([N@@H+](CC(C)C)C2CC[NH+](C)CC2)C1,-5.41161127741626,-7.366914635286891
CN1C(=O)c2ccccc2CC[C@@H]1C(=O)NCCCc1ccccc1,-7.9458293744614,-7.601147920193579
CN1C(=O)N[C@@H](c2ccc(F)cc2)[C@@H]2C(=O)N(CC(=O)N3CCN(c4ccccn4)CC3)C=C21,-8.26599044711022,-7.5170021757524905
CC(C)c1noc([C@H]2C[C@H]3[C@@H](C2)C(=O)NCCCCCCN3C(=O)CC2CCCCC2)n1,-8.50394184172912,-7.97810267140474
COCCC[N@H+]1CCc2[nH]cnc2[C@@H]1C1CC[NH+](CC2CC2)CC1,-9.16692958184836,-8.070621649937815
CCN1C(=O)CC[C@@]2(C(=O)NCCCOC(C)C)CCCC=C12,-5.27108582393908,-7.558865465352267
CC(=O)Nc1ccc(C2(C(=O)N3CCC([NH+]4CCCCC4)CC3)CCCCC2)cc1,-3.94909116657951,-6.692886967868672
O=C(Nc1ccccc1)c1ccc(Nc2ncc(-c3cccc(F)c3)cn2)cc1,-7.24093405261139,-7.341262723298978
Cc1ccc([C@H]2c3cc(OCC(=O)NC4CC4)ccc3CCN2C(=O)CC(C)C)cc1,-6.9309688484741,-7.518262746248485
CC[NH+](CC)CCCNC(=O)c1cc2c(s1)C[N@@H+](C1CCCC1)C2,-8.05169654412516,-7.848738750691398
CC(C)CNC(=O)N1CC(c2noc([C@H]3CCC[N@@H+]3CC3CC3)n2)C1,-7.58845061731562,-7.996946985121745
COC[C@H]1CN(C(=O)NCc2ccc(C)cc2)CC12CCOCC2,-7.20350200600555,-7.8980611849303735
CCCNC(=O)N1CCC[C@H]1c1nn(C)c2c1COCC2,-7.12680372970163,-7.079727464377976
O=C(CCC[C@H]1[NH2+]C[C@@H]2C[C@H]1C[N@H+](Cc1ccccc1)C2)N1CC[NH+](C2CCCCC2)CC1,-9.69605394068466,-8.055468040856777
CCNC(=O)N1CCC[C@@H](Cn2c(C)c[nH+]c2C2CC2)C1,-6.1417769918956,-7.4739807506502824
CC[C@@]1(O)COC2(CN(C(=O)c3ncoc3-c3cccc(C)c3)C2)C1,-2.61897025340211,-8.350732772886786
Cc1nc([C@H]2CC[N@H+](Cc3ccc[nH]3)C[C@H]2NC(=O)C2CCOCC2)n[nH]1,-5.45618449294283,-7.651977808130106
Cc1ccc(C(=O)N[C@H]2C[C@@H]3CC[C@H]2C3)c(C2CCN(C(=O)c3cccc(Cl)c3)CC2)n1,-8.60164425492608,-8.245258730933896
CC(=O)N1CCC([C@@H]2C[N@@H+](C3CCOCC3)C[C@H]2CO)CC1,-4.41844621608103,-7.173008293306733
Cc1c(C[NH+]2CCC3(CC2)C[C@H](CC(=O)NCc2ccccc2)CCO3)cnn1C,-9.24006091959511,-8.512270965999553
Cc1c[nH+]c(CCNC(=O)CC(C)C)n1C(C)C,-4.89082876072159,-7.207672963798835
CC(C)CN1CCC([NH+]2CCC([C@@H](C)O)CC2)CC1,-5.38923640648664,-6.521106611459844
CC(=O)N1C[C@H](CO)C2(CCN(C(=O)CCc3nc4ccccc4s3)CC2)C1,-8.10525117611438,-7.796827871679248
CC(C)(C)c1ccc([C@H](CC(=O)NCCC[NH+]2CCOCC2)c2c[nH]c3ccccc23)cc1,-9.55597104836375,-8.72142622079727
CC1=C(C(=O)Nc2cccc(Cl)c2C)C2(CCCCCC2)OC1=O,-6.21794939595165,-7.106713090432601
CCNC(=O)N1C[C@H](C(=O)NCC2CC2)CC[C@@H]1c1ccc(F)c(C)c1,-7.56234304899711,-7.837885540195359
CO[C@H]1CCC12CCN(C(=O)NC1CCCCC1)CC2,-6.20477372114697,-6.526910166893066
O=C1CN(C(=O)CCC[C@@H]2[C@H]3CCC[N@H+]4CCC[C@@H](CN2Cc2cccnc2)[C@@H]34)CCN1,-5.72143744097795,-8.040509003045203
CCNC(=O)N1CCn2nnc(CCC(=O)N3CCCC3)c2C1,-7.38104805848607,-6.882725501325094
Cc1ccc(C[NH+]2CCC3(CC2)CN(c2ncccn2)C[C@H]3CO)c(C)c1,-7.88387350342155,-8.041590882269107
CO[C@H]1C[N@@H+](C(C)C)[C@H]1C1CCN(C(=O)c2n[nH]c(=O)c3ccccc23)CC1,-5.83820389830166,-7.564397047860723
CCC(=O)N1CCC(F)(C(=O)NCC2CC2)CC1,-6.10594427634969,-6.670495603394542
CCCc1nc(N2CCOCC2)ncc1C(=O)[O-],-6.01677657449601,-6.6969270838926365
CC(=O)N1CCC([NH+]2CCC3(CC2)CN(C(C)=O)C[C@H]3CO)CC1,-5.94600016334005,-7.265173272023702
C[N@@H+]1C[C@H](CO)C2(CC[NH+](Cc3ccc4cc[nH]c4c3)CC2)C1,-7.38024661312379,-8.442959584143031
CC[NH+]1CCN(CCCNC(=O)[C@@H]2CCCCC(=O)N2C)CC1,-5.48364398878829,-7.524300020658174
Cc1ncsc1CN1CCC(C(=O)N2CCCCCCNC(=O)CC2)CC1,-5.75405191930339,-7.013747192245173
C[NH+]1CCC(NC(=O)[C@H]2CCC[N@@H+](Cc3ccncc3)CCC(=O)NCC2)CC1,-5.79765468945242,-7.232530128408049
CN1C(=O)CC[C@]2(C(=O)NCCc3cccnc3)CCCC[C@@H]12,-6.45815649062777,-7.854926676241538
CCOc1cc(=O)n2c(c1C(=O)NC(C)C)CCCCC2,-6.91811210342022,-6.548870647044721
COc1cccc(C(=O)N2CCC([C@@H]3C[NH2+]C[C@H]3CO)CC2)c1C,-7.64186382899325,-7.168741147032086
Cc1noc(C)c1C[NH+]1CCC(NC(=O)c2[nH]nc3c2CCCC3)CC1,-7.88301353030777,-8.083510720441096
COCCO[C@@H]1CCOC2(CCN(C(=O)c3cc(-c4ccccc4)n[nH]3)CC2)C1,-6.87568638571336,-8.006607964830028
OC[C@@H]1C[NH2+]C[C@H]1C1CC[NH+](Cc2ccsc2)CC1,-6.36566021227455,-8.006892985896684
CNC(=O)[C@@H]1C[N@H+](Cc2ccccc2OC(C)C)C[C@H]1CO,-6.78886653901021,-7.273910409059603
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)no1,-6.79130096426128,-7.548665429107531
Cc1oc2c(c1C(=O)NC1CC[NH+](C)CC1)C[N@@H+](CCC(C)C)CC2,-6.01687521422002,-7.843747644579321
CCNC(=O)N1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.64177131695996,-7.318183223236657
C[NH+](C)C[C@@H]1C[N@@H+](C2CCOCC2)C[C@H]1NC(=O)NC1CCCC1,-7.80068028072528,-7.045158902376862
COCCN1C(=O)CC[C@]2(C(N)=O)CCCC[C@@H]12,-5.68251256899411,-7.1464795056847255
CNC(=O)N1CCC([N@H+]2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.8923725994768,-7.474672091179259
CNC(=O)c1c(OCC2CC2)cc(=O)n2c1CCCCC2,-5.73683886798036,-6.903615300552893
O=C(CN1CCCC1=O)N1CCC2(CC[C@H]2O)CC1,-6.99034747598073,-6.682703310664108
O=C(NC1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1)C1CCC1,-6.6467242777854,-7.219363250577862
O=C(CC1CCCCC1)N[C@@H]1CN(c2ccncn2)C[C@H]1CO,-6.40157580354714,-7.271362304196091
CCCNc1cccnc1O[C@H]1CCN(C(=O)c2[nH]nc3c2CCCC3)C1,-8.92973929767772,-7.749402974110029
NC(=O)[C@@H]1CN(C(=O)C2CCCCC2)C[C@H]1COc1ccncc1,-7.30520989611794,-6.69911154321289
COC(=O)c1sccc1NC(=O)CCC(=O)[O-],-4.37431318864677,-6.174504020254941
C[C@@H](NC(=O)C1CCN(c2cnc(N3CCCCC3)nc2)CC1)c1ccccc1,-7.36576518327481,-7.165869393575956
CCN1CCN(C(=O)N[C@@H](C)C(=O)OC)c2cccnc21,-6.08872652181532,-6.348393251769575
CCCOC(=O)C1=C(C)NC2=CC(C)(C)CC(O)=C2[C@H]1c1ccco1,-5.89679795097697,-7.887667314032415
O=C(CCN(C[C@H]1CCCO1)C(=O)c1ccc(C(F)(F)F)cc1)N1CC[NH2+]CC1,-8.47858468407049,-7.816501717940862
C=CCN(CC(=O)c1c(C)[nH]c(C(=O)OCC)c1C)C(=O)C1CCC1,-6.3926246664071,-7.541400424900677
CCOC(=O)c1ccccc1NC(=O)N1CCC(C[NH+]2CCOCC2)CC1,-7.33047369325944,-7.658409691600932
C[C@H](NC1=CC(=O)OC12CCCCC2)c1ccc(N2CCOCC2)cc1,-6.45660661924248,-7.174975531079234
O=C(C[C@H]1COc2ccccc2N1Cc1ccc(F)cc1)NCC[NH+]1CCCCCC1,-8.51709033294142,-8.60974419913041
O=C(NC1CC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CC[N@H+](CC(=O)N3CCOCC3)C[C@@H]12,-6.98596606845951,-7.703920833031901
COCCNC(=O)c1cc(C)n(CC[NH+]2CCCC2)c1C,-5.43509234450911,-7.041257304359304
CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2C(=O)N2CCCC2)CC1,-6.57309414564074,-6.439025228138192
Cc1ccc(NC(=O)C[C@H]([NH2+]Cc2ccco2)C(=O)[O-])c(C)c1,-7.4916388585008,-7.797414957283776
CCn1c2c(c3cc(Br)ccc31)CCC[C@H]2O,-7.01001514234454,-6.706038694305875
CC(C)C[N@@H+]1CC[C@]2(CO)CN(C(=O)c3ccsc3)C[C@@H]2C1,-3.75180120315236,-7.653886381399918
Cc1ccc2cnn(CC(=O)N[C@@H]3CCCc4ccccc43)c2c1,-8.32494014921991,-7.809662716011113
O=C(NCCC[NH+]1CCOCC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CCSC[C@H]12,-6.11578177631286,-8.393597306142851
