FP_type,split_type,type,num_of_compounds,n_estimators,max_depth,min_samples_leaf,min_impurity_decrease,max_features,rmse,r2,mae
ECFP4,random,tr,175,5,7,2,0.0014822847842853992,4,1.1363475730142405,0.12565277621416282,0.8887059295930976
ECFP4,random,tr,175,5,7,2,0.0014822847842853992,4,1.614543429538897,-0.15449455230935372,1.1771113081209845
ECFP4,random,tr,175,5,7,2,0.0014822847842853992,4,1.2771317635805146,-0.07352885256880137,1.0967238353456084
