FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,1225,0.7383960961724353,0.7010452090187194,0.5554383093123229,0
ECFP4,random,va,1225,0.9054962052276333,0.35243646622483804,0.6689882032103012,0
ECFP4,random,te,1225,1.273478931628082,0.0904293292477093,0.8860756443678508,0
ECFP4,random,tr,1225,0.7296178678882053,0.6956793253161546,0.5363460156781552,1
ECFP4,random,va,1225,1.1397163171691616,0.2916894533426,0.8814653823493488,1
ECFP4,random,te,1225,1.1551120089176963,0.21982161289137114,0.9095521350962316,1
ECFP4,random,tr,1225,0.730059066018521,0.7095050590243822,0.5405996542752849,2
ECFP4,random,va,1225,1.082536894547164,0.16612383212397375,0.8195841116288045,2
ECFP4,random,te,1225,1.0947534828818168,0.2197663602442047,0.7834901142834043,2
ECFP4,random,tr,1225,0.7267858167266792,0.694174957884351,0.5439235616250708,3
ECFP4,random,va,1225,1.0436080589054981,0.42417444987549924,0.7569695926204704,3
ECFP4,random,te,1225,1.1965871678393016,0.2549284447525737,0.8776869338726443,3
ECFP4,random,tr,1225,0.7316657275536951,0.6985169594328935,0.5458053177438977,4
ECFP4,random,va,1225,1.0765294125865044,0.285580474605459,0.8200712107868259,4
ECFP4,random,te,1225,1.1100138133704025,0.31997985099499315,0.8218742898459115,4
ECFP4,random,tr,1225,0.715410620203595,0.7043286224343901,0.5350982960406134,5
ECFP4,random,va,1225,1.2235122232292335,0.18911646652862102,0.8904986856231074,5
ECFP4,random,te,1225,1.15422239376714,0.30491764686525147,0.9002619414288978,5
ECFP4,random,tr,1225,0.7277469766431368,0.7047868137611182,0.5404474458328816,6
ECFP4,random,va,1225,1.1405554757710776,0.24802500322974597,0.8648409485321809,6
ECFP4,random,te,1225,1.0083859046972252,0.33784916803516774,0.7506399130760668,6
ECFP4,random,tr,1225,0.7276551423582991,0.7008994801470744,0.5440139000750326,7
ECFP4,random,va,1225,0.9793156576558484,0.2933027077612791,0.7780582086331078,7
ECFP4,random,te,1225,1.2758935245398542,0.20930117797627823,0.9550360299980251,7
ECFP4,random,tr,1225,0.731297207869496,0.7059110041898584,0.5444983873620118,8
ECFP4,random,va,1225,1.1864224359401327,0.10305380431961031,0.8898532853077775,8
ECFP4,random,te,1225,1.1417666206516512,0.1409520678085796,0.8712993909397417,8
ECFP4,random,tr,1225,0.7508072735273301,0.6878428116443784,0.558893063762735,9
ECFP4,random,va,1225,0.9637761930869704,0.3070258277144011,0.7454223502773594,9
ECFP4,random,te,1225,1.033042128103126,0.3873543173921743,0.7866077144144453,9
