FP_type,split_type,type,num_of_compounds,max_depth,num_leaves,learning_rate,subsample,rmse,r2,mae
ECFP4,random,tr,350,8,21,0.09964521382072362,1.0,0.5992815849890353,0.7824331231166269,0.47114253796260114
ECFP4,random,va,350,8,21,0.09964521382072362,1.0,1.083785043255027,0.3502612754320342,0.7128155540579513
ECFP4,random,te,350,8,21,0.09964521382072362,1.0,1.1604128963123244,0.46290180778411316,0.8607325853672237
