Smiles,docking score,SVMscore
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-6.953892292438531
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-5.07584054220194
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.175738277642028
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-7.465034973090895
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-4.9935776369204925
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.313153396805291
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.475137386134427
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-7.078850422229341
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-5.591590134638539
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-5.9875482878393385
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-7.012924125664511
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-7.008558812960791
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-7.000236366383199
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.200727158642301
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-6.955160546227562
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-6.953892292438531
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.902858546601442
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.392509841656988
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.4924050749388895
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.887732587069151
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.879552592191172
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-4.848739550457902
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.3459925445957825
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.8610087052463715
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.85717876522106
NNc1nnc(NN)c2ccccc12,-6.953,-4.57147541301736
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.413542616024345
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.841032074592816
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-4.419649803652324
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-4.367335623951433
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-6.827253448799615
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-6.825875144586034
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.842878172317018
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.80061311808757
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-4.190453275071729
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-6.781188638721076
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-6.766989438270821
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.841032074592816
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.597250221970539
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-6.729437955408532
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-6.482426333872651
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.707993134776595
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-5.010180125505069
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-6.6720790094313465
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-5.162695368272182
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-4.799955241792236
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-6.65997652467259
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.681747938771513
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.281233034136777
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.892022093416272
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.90945496075815
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.7637100647942745
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.638644351288198
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-4.247371485120696
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-4.402035090394959
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.450065818771194
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-4.811611576699027
Oc1ccc(O)c(O)c1,-6.668,-6.567884807097937
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.330152493554895
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-6.54284032006256
CCN1CCNC(=O)C1=O,-6.63,-4.066975860200452
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-6.310954623252741
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-6.509386580151684
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-4.970588826310989
O=C1NC(=O)c2ccccc21,-6.593,-4.3064312559351166
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-4.835448570732189
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.6293266075768305
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.470048372427489
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.301784470285142
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.705802752341122
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-6.4290359461240225
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.6293266075768305
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.405794108968777
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-4.679521535251126
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-5.063542018611316
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-6.410627582862985
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.72409758368754
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-6.392683572942156
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.22362062764558
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.387417756871585
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.237280160782259
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.345983106258264
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.344184228048922
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-5.8430283106390135
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.948405998786557
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.948405998786557
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-6.338000849005719
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.456323257737719
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-5.087098880001442
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-4.0006913984098995
O=C1NC(=O)C2CC=CCC12,-6.424,-4.0006913984098995
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-6.322992165328024
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.9183558250299444
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.124585505948123
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.961187679789784
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-6.3140156588677065
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.171918717174874
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-6.285917826584472
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-6.28174050182465
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.482426333872651
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.569224798199648
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.274038401605227
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.266574205864995
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.344184228048922
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-6.255862826629005
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.465000105268695
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-4.182912092219533
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.454312678722959
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.784525084660585
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.525735169585461
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.118949497156516
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.413542616024345
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.372319106720958
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.180049977099808
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.389433053866353
[O-][NH+](O)c1cccnc1O,-6.277,-3.4805471110351442
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-6.174869043317557
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.531224617558544
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.1808255341091005
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.412594216658466
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.160953547620942
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.155263637917783
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-6.298161611224808
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-6.130121938209474
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-5.99509671235491
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.407804565741241
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-5.344067398159311
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-5.7019042302370035
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.8115727215893553
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.885629697117196
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.102455435518533
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-4.451327491983829
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.9164225966299866
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.079623977736011
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.053569905034488
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.198599851969816
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.778628840276548
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-3.7579032841006104
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-5.9939845130888605
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.807361991635386
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.4982888212178604
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-3.979721635244554
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.9022068413436575
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.56242423420445
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.22362062764558
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.281233034136777
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.635337836181781
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.523022076860993
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.569224798199648
O=NN1CCCNC1=O,-6.085,-4.2736101822144175
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.983983270169963
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-4.995594648502843
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.175738277642028
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-4.354549226783193
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.804324941430482
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.9669666692460055
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.373807914792104
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.6618110366642718
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.154525195971556
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.23791556416006
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.5627041836039215
O=NN1CCC(=O)NC1=O,-6.04,-4.749026177623794
O=C1C=CC(=O)N1,-6.035,-3.892078823014038
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.133099369252695
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.581620643955048
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.706175161692974
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.477290618895072
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.919405094592429
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.246854287689315
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.318485615254845
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.937921308479874
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.89083658126628
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.4754297935550635
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.444011031389177
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.7543502196849086
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.366165519735494
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.869914071583831
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.376044947042039
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.778628840276548
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-5.86139441294601
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.577452697468955
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.334520244130361
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.232070394487444
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.747544536139278
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.481483444653165
O=C1NCNC(=O)N1,-5.943,-4.075520707536601
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.842231860313058
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.230868834332358
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.614779234291509
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-4.640818565909238
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-4.976841385171034
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.919405094592429
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.351060671050441
NCCc1cc(O)c(O)cc1O,-5.922,-5.821844783044554
Cc1ccc(O)c(O)c1,-5.922,-4.662104985166222
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-5.0142362216411644
