Smiles,gcnscore
O=C(CC1CCCC1)N1CCC2(CC1)Nc1cc(F)ccc1-n1cccc12,-8.116525650024414
O=C(NCc1cccc(Cl)c1)C1=CCN(Cc2ccccc2)CC1,-9.206808090209961
CCN1CC[NH+]([C@@H](c2cccs2)[C@@H](C)NC(=O)C(=O)NCCc2c[nH]c3ccccc23)CC1,-9.81951904296875
CCCCc1ccc2c(c1)[C@@H](OC(C)=O)C(C)(C)[C@H](c1ccc(Br)cc1)N2,-6.759189128875732
C[C@@H](NC(=O)C1CCN(c2cc(N3CCCC3)nc[nH+]2)CC1)c1ccccc1,-8.683472633361816
COC(=O)c1ccccc1NC(=O)N1CCC(C[NH+]2CCC(C)CC2)CC1,-8.802193641662598
CCC(=O)NC1CCN(c2nc(C3CCCC3)[nH+]c3c2CCOCC3)CC1,-7.083933353424072
CCOc1ccc(-c2nc(CSCC(=O)N[C@@H]3CCC[C@H](C)[C@H]3C)c(C)o2)cc1,-7.889552116394043
Cc1ccc(CNC(=O)N2CCC[N@@H+]([C@@H]3CCN(CC4CC4)C3=O)CC2)cc1,-8.00771713256836
COCC(=O)NC1(CC2CC2)CCN(C(=O)CC2CCCC2)CC1,-7.380953311920166
O=C(C[C@H]1CCOC2(CCN(C(=O)NC3CCCCC3)CC2)C1)N1CCOCC1,-6.996654987335205
C=CCC(CC=C)(NC(=O)c1ccccc1C)c1ccccc1,-7.8617963790893555
O=S1(=O)C[C@H]([NH2+]C2CCCCC2)[C@@H](S(=O)(=O)c2ccccc2)C1,-8.730023384094238
Cc1nc(CC[C@@H]2CCCN2C(=O)NC2CCCCC2)no1,-7.802433490753174
CC(C)(C)C(=O)Nc1ccc2nc(N3CC[NH+](C4CCCCC4)CC3)cc(C(=O)[O-])c2c1,-8.513795852661133
O=C(NCCc1ccccc1)N1CC(Oc2ccc(-c3noc(C4CC4)n3)cc2)C1,-9.249266624450684
O=C(COCC(=O)N1CCN(c2ccccc2F)CC1)NCc1cccs1,-8.490906715393066
CC(=O)N1CCC(C[NH+]2CCC(c3nc(C)ncc3C(=O)NCCc3ccccc3)CC2)CC1,-8.888692855834961
O=C(NC[C@@H]1CCCO1)[C@H]1CC(=O)N(C2CCCCC2)C1,-7.715249538421631
O=C(Cn1ccc2cc(Br)ccc21)NCCC[NH+]1CCOCC1,-8.60793685913086
Cc1nc(-c2ccc(C(=O)NC3CCCC3)cc2)cs1,-8.226630210876465
COc1ccc(NC(=O)N2CCCN(c3ccc(NC(=O)C4CCC4)cc3C(=O)N3CCCC3)CC2)cc1,-8.097589492797852
COc1ccc(NC(=O)N2CCCN(c3ccc(NC(=O)C4CC4)cc3C(=O)N3CCCC3)CC2)cc1,-8.165138244628906
CCCNC(=O)N1CCC2(CC1)C[C@@H]1C(=O)N(CC)C(=O)N1C2,-6.603416919708252
COCCNC(=O)C1(F)CCN(C(=O)CC2CCCC2)CC1,-7.051188945770264
COc1cc(NC(=O)C2=C(C)OCCS2)c(Cl)cc1C(=O)NC1CCCCCCC1,-8.236560821533203
CCN(CC)C(=O)c1cc2c(s1)CC[C@@H](C(=O)NC)C2,-7.923646450042725
C[C@H](C(=O)N1CCN(C(=O)c2ccco2)CC1)C1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,-9.147860527038574
O=C(NC1CC1)c1csc(C(=O)N2CCCC2)n1,-7.4469218254089355
COCCCNC(=O)NCCc1[nH+]cc(C)n1C1CCCC1,-8.000563621520996
COCCN1CCN(C2CCN(C(=O)Nc3ccccc3)CC2)C(=O)C1=O,-8.00847339630127
COc1ccc(NC(=O)N2CC=C(c3cn(C(C)C)c4ncccc34)CC2)cc1Cl,-8.403200149536133
CN1CCN(C2=C(C(N)=O)S(=O)(=O)c3ccccc32)CC1,-7.931803226470947
CC(C)CNC(=O)C1CC[NH+](C2CCN(C(=O)c3cccs3)CC2)CC1,-8.427054405212402
CN(C)c1ccc(NC(=O)C[NH+]2CCN(CC(=O)Nc3ccccc3Cl)CC2)cc1,-9.313204765319824
Cc1ncc(C(=O)NCc2cccc(C(=O)[O-])c2)c(C2CCN(C(=O)Cc3ccccc3)CC2)n1,-8.366333961486816
CCCCN1C[C@@H](C(=O)Nc2ccc(C(=O)N(CC)c3ccccc3)cc2)CC1=O,-8.77417278289795
CCc1noc2ncnc(NCCC3=CCCCC3)c12,-7.974964141845703
COCC[C@]1(C(N)=O)CCC[N@H+](Cc2ccc3cc[nH]c3c2)C1,-7.402109622955322
O=C(NC[C@@H]1CCCO1)C1CCN(c2cc(-c3cccc(F)c3)ncn2)CC1,-9.413335800170898
O=C(NCC1CCN(c2cc(-c3ccc(F)cc3)[nH]n2)CC1)c1c[nH]c2ccccc12,-8.425430297851562
CCCNC(=O)N1CCC(CCOc2ccncc2)CC1,-8.03629207611084
Cc1ccc(C(=O)N2CCOc3ccc(CCC(=O)NC4CC4)cc3C2)s1,-8.07109260559082
O=C(c1cc(-c2ccncc2)n[nH]1)N1CCC(C(=O)N2CCc3ccccc32)CC1,-8.286184310913086
CCN1C(=O)N[C@@H](c2ccc(Cl)cc2Cl)C2=C1CN(CC(=O)N1CC[NH+](CC)CC1)C2=O,-8.054195404052734
CC(=O)N1CC[C@@]2(CO)CN(C(=O)CCCc3ccccc3)C[C@H]2C1,-7.505318641662598
Cc1ccc(C)c(Cn2c(N3CCC(C(=O)N4CCC(C(N)=O)CC4)CC3)[nH+]c3ccccc32)c1,-8.084869384765625
O=C(CCC1CCCCC1)N[C@H]1CC[C@H](NC(=O)CCC2CCCCC2)CC1,-7.6970038414001465
Cc1ccc2c(c1)N(CC(=O)NCCC[NH+]1CCCCC1)C(=O)CO2,-7.762234210968018
CC(C)CN1C[C@H](CNC(=O)C2CC=CC2)OCC1=O,-7.159151554107666
C[N@@H+]1CC2(CCN(C(=O)Nc3ccccc3F)CC2)C[C@@H]1C(=O)N1CCOCC1,-7.930750370025635
O=C(CCCCn1c(=O)c2ccccc2n(Cc2cccc(Cl)c2)c1=O)NC1CCCC1,-6.980003833770752
O=C(NCC[NH+]1CCCCC1)C1CCN(c2cc(-c3cccc(F)c3)ncn2)CC1,-9.484403610229492
O=C(NC1CCCC1)c1ccccc1Br,-8.655734062194824
COc1ccc(Cc2nnc(NC(=O)CC(C)(C)C)s2)cc1,-7.526147365570068
Cc1ccc(CCNC(=O)CSCc2ccc(C)cc2)cc1,-7.905885219573975
C[NH+]1CCN(C(=O)c2cc(N3CCCCC3)ccc2N)CC1,-7.382504940032959
Cc1ccc(CC(=O)N2CC(=O)N(CCc3ccccc3)C[C@@H](O)C2)cc1,-7.937455654144287
O=C(CC[NH+]1CCN(CCO)CC1)Nc1ccc(OC(F)(F)F)cc1,-8.749146461486816
C=CCNC(=O)c1c(NC(C)=O)sc2c1CCCC2,-6.862099647521973
CC(=O)Nc1nc2ccc(CCC(=O)NC3CCCCCC3)cc2s1,-8.516997337341309
O=C(NCCC[NH+]1CCOCC1)[C@@H]1CCN(c2ccc(Cl)cc2)C1=O,-8.79798698425293
O=C(CCC(=O)N1CC=C(c2c[nH]c3ccccc23)CC1)NCc1cccc(Br)c1,-9.006482124328613
COc1ccc(CNC(=O)N2CC([N@@H+](CC(C)C)C3CCOCC3)C2)cc1,-6.3901262283325195
C[NH+]1CCN(c2nc(C(F)(F)F)cc(=O)[nH]2)CC1,-8.210226058959961
O=C(CCc1nc2ccccc2[nH]1)N1CCC2(CC[C@@H]2O)CC1,-8.314992904663086
O=C([O-])c1cc(N2CC[NH+](CC(=O)N3CCCCCC3)CC2)ccc1NC(=O)C1CCC1,-8.429403305053711
CC1(C(=O)N2C[C@@H](COCC(N)=O)[C@H](c3ccccn3)C2)CCCCC1,-7.956881046295166
O=C(Nc1ccc(N2CCCN(C(=O)Nc3ccccc3F)CC2)c(C(=O)N2CCCCC2)c1)c1ccccc1,-8.283137321472168
COc1ccccc1CCC(=O)NCC1CCOCC1,-8.220891952514648
CC[C@@]1(C(N)=O)CCCN(C(=O)c2ccncc2F)C1,-7.130917072296143
COc1ccc(C(=O)N2CCC(Cc3ccc(CCC(=O)NC4CC4)cc3)CC2)cc1F,-8.075413703918457
Cc1n[nH]c(C)c1CCC(=O)NCC1CCN(c2cc(-c3ccc(F)cc3)[nH]n2)CC1,-7.883205890655518
CCn1cc(C(=O)NC2CCCCCC2)c2cc(OC)c(OC)cc2c1=O,-7.239469051361084
Cc1ccc2c(c1)c1c(n2CCc2ccccn2)CC[N@H+](CCN2CCNC2=O)C1,-8.26025390625
CC(C)NC(=O)CCn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O,-8.618563652038574
Cc1sc(NC(=O)c2ccc(F)cc2)nc1-c1ccc2c(c1)NC(=O)[C@H](C)O2,-8.39965534210205
Cc1cnc(-c2ccncc2)n1C[C@@H]1CCCN(C(=O)NC(C)(C)C)C1,-7.655404090881348
CCN1CC[NH+](CCCNC(=O)Cn2c(-c3cccs3)cc3cc(F)ccc32)CC1,-9.108159065246582
O=C(C1CCC1)N1CC[C@H](c2noc(CO)n2)C1,-8.564919471740723
Cc1ccc(NC(=O)CN2C([O-])=CC(c3ccccc3)=Nc3ccc[nH+]c32)c(Br)c1,-8.501792907714844
Cc1nc2cccnc2n1-c1cccc(C(=O)NCCC[NH+]2CCCCC2)c1,-7.751367092132568
CC(C)(Oc1ccc(Br)cc1)C(=O)[O-],-7.073695182800293
CCOc1ccc(N2C[C@H](NC(=O)C(CC)CC)CC2=O)cc1,-8.098511695861816
CC(C)(C)CC(=O)N[C@@H]1CCN(c2ccc(F)cc2)C1=O,-7.357375144958496
CCc1ccc(NC(=O)NCc2cc[nH+]c(N3CCSCC3)c2)cc1,-7.948536396026611
O=C(NC1CC1)[C@@H]1CC(=O)N(C2CN(C(=O)CC3CCCCC3)C2)C1,-7.551380634307861
COc1ccc(NC(=O)CN2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)cc1,-6.970048904418945
O=C1NCCC[C@H]1C(=O)N1CCN(C(=O)c2ccco2)CC1,-8.651514053344727
Cc1ccc(CNC(=O)CC2CCN(C(=O)NC3CCCC3)CC2)cc1,-8.743156433105469
O=C(CCS(=O)(=O)c1cc2c(cc1Br)CCN2C(=O)C1CC1)NC1CCCCC1,-8.32860279083252
Cc1ccc(-c2nc(-c3ccc(N4CCN(C(=O)Nc5cccc(C)c5C)CC4)cc3)no2)cc1,-7.971756458282471
O=C(CCC1CCN(C(=O)c2ccccc2F)CC1)NC1CC1,-8.079994201660156
COc1ccc(Cl)cc1C(=O)N1CCC2(CC[C@@H]2O)CC1,-7.509702205657959
O=C1C[C@@H](c2ccccc2)N(C(=O)CNC(=O)C2CCC2)CCCCCCN1,-8.468127250671387
C=CCNC(=O)NC1CCN(c2ccccc2C(=O)N2CCOCC2)CC1,-7.976974010467529
Cc1nc(N2CCCCC2)[nH]c(=O)c1CCC(C)C,-6.4889397621154785
O=C(C[NH+]1CCCCC1)[N-]c1nnc(C2CCCCC2)s1,-8.276590347290039
O=C(COc1ccccc1)N1CC(N2CC(F)(F)C[C@H]2CO)C1,-7.330965995788574
O=C(NC1CCCCCC1)c1ccc2c(=O)n(CCC3=CCCCC3)c(=S)[nH]c2c1,-7.242867946624756
O=C(CCSc1ccc(Cl)cc1)NCCN1CCOCC1,-7.985151767730713
O=C(Nc1ccc(Br)cc1C(=O)[O-])c1ccc(N2C(=O)[C@H]3[C@H]4C=C[C@H](C4)[C@H]3C2=O)cc1,-6.773004531860352
CCC[C@H](C)c1nnc(NC(=O)C2CCN(C(=O)N(CC)CC)CC2)s1,-8.711609840393066
C[C@@]1(C(N)=O)CCCN(C(=O)CCc2nc3ccccc3s2)C1,-8.349784851074219
COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(C)cc1,-7.064609527587891
CC(=O)N1CCC(C[NH+]2CCC([C@H]3c4[nH]cnc4CCN3C(=O)c3ccccc3)CC2)CC1,-8.693235397338867
O=C([O-])C[C@@H]1C(=O)NCC[N@@H+]1Cc1cccs1,-8.833860397338867
CC(C)(C)C(=O)Nc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2)nc1,-7.641282558441162
Cc1ccc(C)c(NC(=O)NC[C@@H]2CN(CC(C)C)C(=O)CO2)c1,-8.044440269470215
Cc1nnsc1C(=O)NC1CCCCCCC1,-6.9595866203308105
O=C(NCCCN1CCOCC1)c1ccc(N2CCCC2=O)cc1,-7.860171794891357
O=C(Cc1ccc(Cl)cc1)NCc1ccc(N2CCCC2)nc1,-8.286446571350098
CNC(=O)[C@H]1CN(C(=O)c2ccc(OC)cc2)C[C@@H]1NC(C)=O,-8.10110855102539
CNC(=O)[C@H]1CN(C(=O)c2cccc(Cl)c2)C[C@@H]1NC(C)=O,-8.478507041931152
COc1ccc(CCN2C[C@@H](C(=O)[O-])CC2=O)cc1OC,-8.418598175048828
O=C(NCC1CC1)[C@@H]1CC(=O)N(C2CN(C(=O)C3(c4ccccc4)CCCC3)C2)C1,-7.57788610458374
