FP_type,split_type,type,num_of_compounds,rmse,r2,mae,seed
ECFP4,random,tr,1050,0.10515962727908056,0.9939103283761547,0.09731579970848277,0
ECFP4,random,va,1050,1.257782078372413,0.2385935052338084,0.8552993897846376,0
ECFP4,random,te,1050,0.9643383286873461,0.3588734178306382,0.7361933085175689,0
ECFP4,random,tr,1050,0.10341295033051112,0.9940583232002705,0.09688192344488637,1
ECFP4,random,va,1050,0.9910173667153942,0.3503392711441523,0.697459923668695,1
ECFP4,random,te,1050,1.291022970461891,0.28161819976690095,0.9481893956902879,1
ECFP4,random,tr,1050,0.10064386196074605,0.9945599343852377,0.09757482825118366,2
ECFP4,random,va,1050,1.0577465939547022,0.21411283211164522,0.7728118284599209,2
ECFP4,random,te,1050,1.2154453597216108,0.22288764821750884,0.8554576303822724,2
ECFP4,random,tr,1050,0.09936584795954033,0.9947299563829712,0.09674194723199059,3
ECFP4,random,va,1050,1.0522785632088372,0.36879266639636066,0.7631276434776546,3
ECFP4,random,te,1050,0.9684371334802608,0.3603075411452804,0.7797218095572495,3
ECFP4,random,tr,1050,0.09852564786973415,0.9945120185853389,0.09734930953368756,4
ECFP4,random,va,1050,1.1587493858040598,0.3193630600942683,0.8402654948915111,4
ECFP4,random,te,1050,1.2989859186260928,0.18191068640905317,0.8875741580940121,4
ECFP4,random,tr,1050,0.09976925253834747,0.9946109677277283,0.09681869743929782,5
ECFP4,random,va,1050,0.9432055868008802,0.3996089209904353,0.7292424185654032,5
ECFP4,random,te,1050,1.1502331484191481,0.33609806779378426,0.8167078153608406,5
ECFP4,random,tr,1050,0.10345776172756459,0.9942274016793494,0.09714307475122179,6
ECFP4,random,va,1050,1.1293581160862858,0.3507483333057123,0.8214069034898374,6
ECFP4,random,te,1050,0.9529313535374542,0.37462079552240224,0.711121086951996,6
ECFP4,random,tr,1050,0.10575888424715897,0.9939824644702814,0.09805594310513208,7
ECFP4,random,va,1050,1.1595810701563707,0.24071383612077213,0.8497464196555995,7
ECFP4,random,te,1050,1.0029186043191847,0.37794680642983314,0.7239379213472453,7
ECFP4,random,tr,1050,0.0972895290509713,0.9948052183348655,0.09514882523868065,8
ECFP4,random,va,1050,0.9926601519919382,0.44177986754767995,0.7431580329414496,8
ECFP4,random,te,1050,1.0802857408404871,0.38657286592621554,0.7981736462329381,8
ECFP4,random,tr,1050,0.09927058150039887,0.9945596424434004,0.09620483468213606,9
ECFP4,random,va,1050,1.0266949828069734,0.42220858513396164,0.820188293134243,9
ECFP4,random,te,1050,1.148941635612712,0.3207281575634029,0.8189170021016619,9
