FP_type,split_type,type,num_of_compounds,C,gamma,rmse,r2,mae
ECFP4,random,tr,1225,1,0.01568085881169772,0.8239117099434793,0.6160715014764409,0.507901189979418
ECFP4,random,va,1225,1,0.01568085881169772,0.9882161950930414,0.429402296395633,0.7396567483468676
ECFP4,random,te,1225,1,0.01568085881169772,1.2303739697035156,0.15096188294410107,0.81057434761396
