Smiles,gcnscore
NC(=O)COc1ccccc1C(=O)Nc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1,-7.184566020965576
CCOC(=O)c1sc(-c2ccc(Cl)cc2)cc1NC(=O)C[NH+](CC)CC(=O)NC(C)C,-8.761363983154297
Nc1c(C(=O)Nc2ncccn2)sc2nc(-c3ccccc3)cc(C(F)(F)F)c12,-8.836016654968262
Cc1ccc(C)c(N2CNNC2SCC(=O)NC(CC2=c3ccccc3=NC2)C(=O)[O-])c1,-7.075399875640869
COc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2COc2ccc(F)cc2)ccc1OCc1ccc(F)cc1,-12.217299461364746
COc1cc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCC3)ccc1OCCC(C)C,-8.180362701416016
CCCCCC(C(=O)NC(C)(C)CC(C)(C)C)N(Cc1ccco1)C(=O)Cc1ccccc1C,-7.125300884246826
CC(C(N)=[NH2+])N1CCCCC1CCO,-8.758296012878418
CCOC(=O)c1[nH]c(C)c(C(=O)C2=C([O-])C(=O)N(CCC[NH+](CC)CC)C2c2ccc(OCC)cc2)c1C,-10.2071533203125
CCOC(=O)N1CCN(c2cncc(/C(N)=N\NC(=S)N3CC[NH+](Cc4ccccc4)CC3)n2)CC1,-12.297932624816895
O=C(Cn1c(COc2ccccc2)nc2ccccc21)NC(c1ccccc1)c1ccc2[nH+]c[nH]c2c1,-10.06486988067627
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(OCC(N)=O)c(OCC)c3)c(=O)n2C1c1ccc(OCC)c(OCC)c1,-8.728175163269043
CCCCn1c(N)c(N(CC)Cc2c(-c3ccccc3)nc3ccccn23)c(=O)[nH]c1=O,-8.805631637573242
COc1ccc(/C=C/C(=O)Nc2nnc(SCC(=O)Nc3ccc(OC)c(OC)c3)s2)cc1OC,-10.882064819335938
O=C(Nc1c(-c2ccc(Cl)cc2)nc2ncccn12)c1cccs1,-8.632010459899902
CCOC(=O)c1c(NC(=O)C(C)Sc2nnc(CNC(=O)Cc3ccccc3)n2C)sc2c1CCC2,-9.827425956726074
CCCC(CC[NH3+])CCC(=O)NC1(CO)CCCC(C)C1,-6.604567050933838
NC(=O)c1ccc(NC(=O)CSc2nnc(-c3ccccc3F)n2CCc2ccccc2)cc1,-10.384627342224121
O=c1c(-c2nc(-c3cccc(C(F)(F)F)c3)no2)c[nH]c2ccccc12,-7.997693061828613
Nc1cc(S(=O)(=O)N2CC3CCC2C3)c(Cl)cc1F,-6.460205554962158
CSCCC([NH3+])C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCSC)C(=O)[O-],-5.026096343994141
C=C(C)CNC(=S)NNC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1-c1ccccc1,-9.77470588684082
CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-12.814330101013184
O=C(CN(Cc1ccc(C(=O)NC2CC2)cc1)Cc1ccco1)NC(=O)Nc1ccccc1,-9.87065601348877
O=C(CNC(=O)c1ccccc1F)NNC(=O)c1ccc(CSc2nc3ccccc3[nH]2)cc1,-10.258021354675293
C=CCN(CC=C)C(=O)CSc1nc(N)c2c3c(sc2n1)CCCC3,-11.112956047058105
Cc1ccc(C(=O)NCCCCNc2cccc[nH+]2)cc1NC(=O)c1ccccc1,-5.668452262878418
CCN(CC)c1ccc(NC(=O)CSc2nnc(-c3cccc(Br)c3)n2N)cc1,-7.844659805297852
